name,level,hasChild,parent,link,term_id,item_codes
Đồ dùng gia dụng khác,3,False,Đồ dùng gia đình,https://cooponline.vn/groups/do-dung-gia-dung-khac/,4112,"106594,106592,106590,106576,106572,106566,106552,106545,106574,106567,106514,106544,106512,106505,106301,106293,106266,106265,106264,106263,106257,106247,106245,106239,106236,106228,104939,103776,103773,103365,103363,103357,103304,103303,103301,103299,103098,103096,103094,103092,103090,103088,103083,102646,102620,102613,102596,102460,102376,102368,102019,102016,100675,100667,100663,100660,100597,100594,100245,100242,99720,99718,99672,99638,99623,99577,98966,98589,98581,98578,98572,98279,98276,98273,98270,98265,98260,98254,98246,98243,98240,98234,97681,97679,97482,97480,97477,97473,97470,97467,96574,96572,96505,96501,96494,96478,96470,96415,96411,96409,96406,96397,96351,96169,96166,96149,94804,94801,94277,94275,94257,94218,94085,94074,93066,92935,92927,92919,92911,92903,92895,92887,92876,92874,92872,92848,92843,92839,92835,92727,92725,92722,92720,92718,92716,92713,92711,92708,92564,92502,92500,92495,92493,92480,92478,92476,92465,92463,92453,92437,92416,92287,91333,91329,91326,91322,91317,91312,90950,90947,90945,90853,90851,90849,90847,90433,90416,90412,90372,90371,89934,89932,89612,89608,89600,89589,89587,89585,89356,89354,89352,89220,89216,89211,89165,89160,89154,89149,89122,89116,89103,89101,89099,89094,89091,89033,89020,88640,88413,88412,88411,88409,88410,88407,88401,88376,87163,87156,87124,87057,86770,86742,86738,86736,86734,86386,86376,86364,86360,85862,85860,85855,85827,85824,85822,85820,85812,85810,85808,85753,85751,85601,85597,85581,85579,85574,85572,85570,85522,85517,85513,85510,85490,85486,85475,85472,85458,85456,85450,85448,85070,84984,84982,84840,84835,84811,84795,84744,83370,83368,83288,83285,83282,83278,82174,82073,81964,81759,81748,81734,81719,81717,81715,81713,81710,81708,81633,81630,81609,81388,81354,81347,81336,81333,81331,81328,81322,81320,81317,81315,81309,81295,81293,81282,81273,81267,81264,80772,80452,80029,80027,79624,79195,79190,79188,79186,79184,79182,79179,79146,79072,79019,79021,79016,79014,78958,78956,78155,78153,77959,77957,77954,77952,77950,77945,77943,77941,76489,76487,76066,75724,75670,75665,75663,75661,74915,74913,74911,74909,74905,74899,74895,74893,74890,74881,73353,73322,73320,72914,72907,72903,71510,71382,71380,71376,71075,71072,71070,71068,70991,70984,70839,70834,70525,70522,70514,69063,69043,69041,69030,69019,69017,69003,69001,68997,68994,68992,68990,68986,68983,68971,68259,68242,68238,67750,67543,67451,67176,67127,67125,67122,67115,67112,67097,67073,67078,67068,66763,66754,66719,66716,66710,66671,66563,65911,65908,65886,65884,65880,65876,65668,65666,65665,65663,65438,65436,65419,65180,65177,65175,65167,65095,65093,65091,64129,64127,64125,64121,64119,64117,64116,64114,64112,64110,64104,64090,64088,64079,64075,64073,64062,64057,64059,64039,64043,64041,64037,64029,64035,64033,64031,64028,64026,64024,64015,64013,63964,63961,63944,63940,63895,63879,63875,63857,63855,63736,63708,63706,63704,63702,63700,63696,63688,63682,63680,63678,63670,63666,63651,63648,63561,63483,63473,63463,63453,63449,63445,63443,63033,63030,63027,63025,62891,62685,62683,62641,62639,62637,62633,62622,62620,62610,62604,62601,62277,62275,62020,61250,61248,61245,61237,61127,61122,61088,61032,60894,60786,60781,60769,60740,60733,60560,60119,60117,60111,60108,60106,60104,60100,60098,60092,60033,60019,60016,60013,60007,59997,59989,59986,59982,59980,59967,59965,59949,59947,59945,59943,59941,59939,59937,59935,59933,59931,59929,59927,59895,59882,59875,59824,59551,59549,59470,59465,59176,58394,58392,58390,58380,58365,58363,58361,58356,58354,58352,58350,58300,58298,58294,58288,58282,58280,58276,58205,58201,58154,58114,58105,58095,58076,58043,58035,57961,57955,57861,57853,57851,57847,57828,57807,57480,57478,57384,57378,57210,57189,57182,56933,56872,56674,55672,55661,55656,55492,55486,55485,55435,55433,55427,55406,55402,55378,55376,55374,55372,55045,55043,55039,55033,55029,55025,55023,55021,54766,54760,54208,54206,54201,54197,54180,54175,54169,54156,54148,54110,54108,54106,54104,54101,54098,54095,54092,54089,54086,54082,54075,54021,54015,54007,54005,53996,53992,53990,53986,53978,53945,53941,53939,53937,53932,53928,53926,53923,53917,53914,53912,53910,53908,53902,53878,53857,53843,53827,53816,53350,53345,53343,53286,53279,53266,53197,52922,52896,52894,52892,52890,52888,52886,52884,52882,52880,52878,52860,52858,52841,52689,52483,52481,52479,52468,52453,52446,52438,52436,52412,52410,52386,52381,52377,52359,52357,52355,51987,51737,51735,50477,50465,50424,50420,50418,50413,50411,50290,50287,49447,49328,49324,49322,49319,49317,49313,49314,49309,49305,49300,49298,49297,49295,49277,49288,49283,49281,49279,49275,49274,49270,49271,49268,49265,49259,49263,49261,49241,49239,49237,49235,49233,49221,49219,49217,49215,49211,49209,49206,49204,49198,49054,49048,48765,48648,48646,48625,48623,48516,47744,47703,47569,47651,47648,47181,47176,47173,47171,47168,47166,47164,47005,47003,46988,46984,46982,46980,46978,46974,46395,46051,46049,46035,45623,45621,45283,44821,44809,44130,43822,43699,43697,43493,43449,43447,40271,40267,40231,40031,40027,39942,39936,39932,39752,39112,39110,39106,39100,38859,38622,38431,38429,38427,38419,38415,37831,37817,37717,37705,37194,36940,36928,36925,36923,36865,36688,36686,36684,36682,36676,36641,36639,36636,36511,36506,36502,36493,35598,35596,35305,35145,35141,35139,35137,34874,33718,33672,33660,33537,33521,33467,33458,33454,33448,33442,33367,33365,33218,33210,32982,32577,32575,32573,32403,32337,32319,32308,31905,31900,30816,30814,30809,30264,30261,30255,30251,30248,30246,30244,27132,27100,27098,27096,25924,25918,25913,25911,25907,25901,25898,25681,25679,25390,25388,25358,25342,25340,25338,25053,25051,25049,25046,25044,25041,24959,24948,18866,24777,24775,24773,24765,24755,24753,24751,24749,24739,24737,24735,24730,24728,24527,24525,24523,24521,24371,24369,24367,24332,24330,24328,24294,24292,24290,24288,24286,24284,24228,24226,24224,24222,24220,24201,24199,24197,24195,24193,24191,24189,24116,24114,23948,23944,23914,23912,23910,23908,23906,23871,23869,23867,23865,23863,22400,22396,22398,22394,22392,22420,22418,22390,22388,10664,22104,21386,13213,19452,19450,19448,19446,19444,19429,19414,19296,17861,18465,18432,18252,18102,18082,10643,5392,17585,17584,17579,16629,16623,16603,15856,15854,15852,15837,15832,15830,15726,15720,15694,15543,15089,14732,14730,14241,14231,14229,14226,14225,14223,14221,14219,14217,14215,14213,14211,14207,14208,14118,14106,14104,14100,14098,14096,14094,13572,13570,13568,13554,13551,13549,13547,13545,13538,13536,13534,13235,13233,13215,13209,13205,12998,12996,12991,12989,12420,12418,12416,12414,12411,12407,12229,12227,12225,12222,12066,12063,12061,11291,11268,11244,11242,11228,10684,10662,10660,10635,10651,10649,10636,10531,10527,10519,10515,10430,9685,9676,9672,9670,9667,9614,9583,9581,9579,9518,8866,8747,8582,8576,8566,8534,7749,7660,6189,5922,5920,5551,5549,5404,4502,4495,4492,4479,4309,4249,4246"
Đồ dùng văn phòng,3,False,Đồ dùng gia đình,https://cooponline.vn/groups/do-dung-van-phong/,4113,"106272,106269,103771,98374,98370,98367,98364,98361,98354,98351,98348,98345,98342,98336,96531,96527,96520,96349,94213,94154,94135,94127,92260,89936,89901,89897,89894,89891,85737,30834,30829,30824,30819,81724,81602,79622,79617,67153,67151,67049,65660,65633,65631,65629,65627,65625,65613,65603,65594,65578,65572,65566,65564,65190,65085,65083,65063,65061,65059,65057,65055,64870,64861,64852,64850,64844,64841,64839,64837,64835,64832,64830,64826,64824,64822,64820,64812,64809,64807,64805,64802,64799,64796,64793,64787,64782,64084,64000,63919,63914,63911,63899,63796,63852,63732,63663,63660,63655,63653,63570,63563,63519,60072,60069,60065,60060,60056,59958,59920,59917,59915,59913,59907,59905,59903,59900,59897,59885,59879,59186,58747,58388,58386,58382,58290,58210,58195,58111,58100,58093,58088,58028,57843,57390,57386,56867,56074,55425,55421,55417,55413,55411,55388,55047,54823,54821,54819,54815,54152,54142,54140,52929,52924,52920,52914,52912,52910,52908,52904,52902,52855,52853,52849,52847,52832,52830,52828,52826,52824,52820,52818,52816,52814,52812,52810,52807,52803,52800,52399,52240,52238,52183,52174,52172,52043,52040,52038,52032,52028,52026,52024,52021,50990,50980,50947,50945,46412,46401,46043,46003,51944,51940,51887,51877,51875,51866,51864,51862,42279,42277,42275,42273,40269,30844,30839,30390,30386,30381,30376,30373,30368,30366,30362,30358,30354,30350,30279,30276,30274,30270,30268,30266,12430,12426"
Đồ dùng vệ sinh,3,False,Đồ dùng gia đình,https://cooponline.vn/groups/do-dung-ve-sinh/,4114,"106923,106921,106919,106913,106224,103650,103649,103647,103645,103643,103641,103081,103079,103076,103072,103070,102531,102529,102527,102480,102478,102102,102097,102089,102086,102084,102071,102066,102064,102061,102042,102039,102037,102032,102025,102022,100398,99481,99476,99474,99014,98964,98962,98960,98958,98956,98953,98570,96570,96568,96522,96518,96516,96183,96146,95772,95770,95768,95766,95764,95756,95753,92702,92699,92691,92688,92491,92490,92488,92485,91308,91304,91300,91297,91293,90957,90351,90348,89113,89108,88302,88300,88298,86779,86777,86767,86432,86430,86428,86426,86422,86420,86418,86415,86413,86382,86379,42444,86345,86343,86323,86049,86047,86043,85999,85997,85782,85697,85690,85426,85424,85418,85414,84980,84978,84976,84974,84819,84815,84813,83678,83035,83031,83029,83027,82712,82710,80652,80641,80456,80454,77984,77457,77450,76485,76483,76481,75995,75993,74691,72541,72539,72529,72527,72524,70973,69296,69060,69053,69048,68999,68261,67871,67757,67644,67538,67418,67391,67364,67371,67341,67296,67294,67291,67278,67276,67273,67270,67268,67264,67149,67147,66557,66528,66526,66518,65706,65417,65415,65413,65411,65409,65405,65403,65117,64123,64065,64054,64009,63738,63576,63458,63451,63437,63368,63094,63092,63089,62904,62937,62934,62618,62616,62614,62283,62281,62279,61521,61519,61517,61515,61513,60096,60001,59543,59541,59538,59530,59192,58713,57959,57492,57490,57177,56843,56778,56735,56696,56614,55659,55649,55386,54827,54825,54348,54346,54344,54342,54158,53892,53890,53888,53884,53698,53199,53174,52906,52876,52872,52870,52868,52866,52728,52726,52723,52721,52719,52717,52715,52713,52711,52709,52707,52705,52703,52701,52691,52673,52401,52343,52270,50943,49202,49172,49167,49052,49050,49046,49044,49042,48513,48509,48505,47695,47587,47192,47190,47188,47186,47185,47183,47177,47160,47158,46963,46954,46951,46949,46947,46934,46262,46026,46023,46018,46015,44133,44128,43985,43983,43972,43630,43627,43625,43469,43287,43284,43280,43278,43275,43270,42321,42319,42267,42265,40558,40529,40525,40523,40521,40281,40279,40277,40275,40273,40229,40226,40078,40076,40073,40071,40069,40019,39948,39944,39940,39938,39680,39678,39114,39096,38870,38868,38705,38620,38618,38616,38610,38608,38606,38435,38433,38423,37829,37827,37825,37823,37821,37819,37719,37715,37713,37711,37709,37707,37397,36987,36983,36981,36942,36767,36654,36652,36519,36516,36508,36482,36480,35135,35131,35127,34331,33934,33932,33930,33928,33658,33656,33654,33652,33450,33446,33361,33066,33062,32429,32329,32325,31903,31650,31646,31644,31642,31640,30799,30797,30795,30420,30396,30323,27143,27119,27111,27088,26357,26355,26353,26093,26091,26089,26085,22438,25997,25987,25978,25976,25970,25367,25365,25362,22406,22381,22379,22377,22375,22373,22368,22371,22386,22600,22597,22416,22414,22412,22436,22408,22243,6179,20876,20874,7699,19474,19433,18463,18461,18459,18449,13807,17880,16627,16621,16598,16245,16243,16241,15881,15879,15756,15117,15119,15116,15105,15103,13811,13809,13805,13758,13756,13754,13752,13531,13472,13466,13462,13457,13450,13448,13446,13444,13434,13430,13426,12555,11234,11232,11218,11216,11207,11205,10533,10529,10525,10523,10521,10517,10513,10511,10509,10388,10387,9573,9571,9559,9557,9547,9545,9529,9524,9522,8716,7692,6922,6919,6488,6486,6181,4498"
Khăn,3,False,Đồ dùng gia đình,https://cooponline.vn/groups/khan/,4116,"106929,103317,103315,103313,103216,103213,103211,103209,103205,100230,100227,99599,97376,97372,97313,95943,95934,95924,94921,94918,94895,94882,92087,92081,92074,92068,92062,92056,92050,92044,92038,92032,92026,92020,92014,92008,92002,91996,91990,91984,91978,91973,91967,91961,91955,91949,91943,91937,91931,91925,91919,91913,91907,91901,91895,91889,91883,91877,91871,91865,91858,91852,91846,91840,91267,91265,91259,91214,91205,90319,89907,89904,89814,89265,89261,89083,89081,89079,88312,88310,87750,87737,87517,85779,85564,85556,83233,83231,83229,83227,83225,81864,81862,80464,80461,77915,77913,76502,76045,76043,76041,76039,75174,75113,75111,75109,75101,75091,75085,75078,75071,75066,75061,75052,75046,74993,74991,74973,74971,74969,73355,73278,73276,73051,73062,73070,73075,73097,73135,73133,73117,73111,73106,73150,73136,73130,73124,73081,73078,73049,73045,73038,73030,73024,73017,72921,73013,72501,72493,72472,72482,72376,72364,71777,71775,70502,70500,69298,69271,69268,69266,67513,67508,67506,67502,67252,67250,67247,67238,67047,67045,67043,66767,63468,63381,62881,62879,62877,62103,62043,62041,62039,61947,61935,61933,61931,61927,61906,61904,61901,60198,60185,60172,60159,60156,60151,60143,60144,58655,58653,58485,57665,57548,57546,57543,57525,56765,55211,55209,55202,55158,55153,55148,54340,54338,53882,53389,53135,53133,53125,53071,53069,53066,48978,48988,48986,48983,47288,47282,47284,47275,47170,47007,46257,45860,46254,45365,45368,46250,46252,45341,45336,45289,44582,44549,44546,44543,44500,44230,44226,44223,44218,44215,44212,44208,44205,44202,44199,44189,44183,44085,44083,44081,44079,44074,42547,44850,44848,44846,44844,44840,44863,44861,44857,6163,39662,39660,39658,39656,39654,39652,39650,39574,38624,47977,47924,33589,33583,33472,33071,33068,31869,31867,31801,31799,31797,31795,30732,30427,30422,29556,29554,29552,29550,29548,29546,27163,27141,27102,21799,21797,21210,21800,20837,15533,15510,15508,15505,15504,14234,13460,13289,12462,12460,12458,12452,12448,12449,12446,12444,12442,12440,12434,12422,11209,9832,9526,9514,8147,8135,6167"
Giặt xả,2,True,Nhà cửa và đời sống,https://cooponline.vn/groups/giat-xa/,,
Bột giặt,3,False,Giặt xả,https://cooponline.vn/groups/bot-giat/,4117,"7691,96616,96614,100699,98103,90947,90945,90830,88689,88682,86907,86742,81722,81609,78547,77893,77886,77884,77448,76167,74698,74565,71636,71428,71425,71420,70813,65828,64735,63613,63611,63609,62990,62982,61505,7641,48878,48876,5237,39424,11857,9130,9046,9044,9042,7697,7639,7635,36629,4415,6192,34529,28430,28425,28118,28113,28111,27598,26558,26264,26261,26258,7643,7767,7694,6269,6267,4996,2703,986"
Dung dịch tẩy,3,False,Giặt xả,https://cooponline.vn/groups/dung-dich-tay/,4118,"17012,6699,28656,105080,103678,103674,100697,100694,99607,99420,92166,91031,88696,88694,88691,88367,87879,85182,84200,84198,82701,82699,82696,82694,77487,77446,76731,76009,76007,75868,72877,73607,73001,72521,72518,72274,72122,72070,67157,67053,66549,66547,8755,63616,63605,62994,61372,61370,61366,60893,57944,57894,54223,54221,53602,29029,4964,36266,31961,29292,29037,29034,29031,29020,28133,2851,23636,23634,21782,21302,21290,21288,20028,20024,20022,20019,19994,18896,18894,18892,18628,17251,14493,14491,14489,14487,14453,14269,13022,13020,13016,12507,9621,8789,7427,5722,5441,4955,4949,4819,4815,4810,854,4281,4278"
Nước giặt,3,False,Giặt xả,https://cooponline.vn/groups/nuoc-giat/,4119,"88499,88482,88463,105790,105484,105483,104407,104405,104400,102958,102956,102949,102945,102931,102897,102893,100568,100391,100287,100250,99678,99585,99582,99007,98951,97748,97700,97641,97639,96540,96537,96171,94394,94386,94252,94239,75964,91472,91434,91172,91170,90950,90793,90332,89822,86750,88468,75959,88799,88691,88595,88497,88489,88479,88433,88393,88286,88226,88224,87881,87854,87852,87848,87847,86451,86276,86274,86272,86269,85772,85178,85176,88501,88495,81637,81630,81064,81060,81058,81054,79990,77911,77909,77906,77878,77876,77450,14632,76479,76446,76444,76442,76440,76438,76436,76434,76169,46645,46639,75966,46363,46360,74987,74563,73359,72599,72405,72402,72044,72041,72037,72034,72031,72028,72025,71632,71434,71431,71093,71091,43124,43121,68009,68005,67831,67170,67166,67161,66749,64318,64316,63825,63823,28143,63603,63601,63077,62998,62994,12635,12633,60898,60893,60295,14630,58907,58181,57351,57349,57347,57345,57264,57262,57033,57031,56109,56107,56105,55248,37475,54783,54350,54219,54073,53779,53777,53773,53771,53599,53597,53595,52743,52741,39641,48908,48906,46657,46637,46367,44310,44267,44265,43659,43657,43655,30219,41288,28137,39912,39344,39022,39020,38769,38756,37487,36623,35967,35645,35643,35317,34462,34080,33352,32047,31971,31969,31967,30572,28139,27115,26850,26359,20779,20009,9140,15153,11663,9142,8590"
Nước xả,3,False,Giặt xả,https://cooponline.vn/groups/nuoc-xa/,4120,",75909,29217,107033,106498,103571,100285,99587,99399,97920,97917,26031,59112,96576,96506,40731,94394,91737,91734,91731,91728,91720,91717,90797,89753,89286,75961,88849,88286,87883,86744,86671,86669,86455,86453,86308,85180,28109,83362,83360,83358,83349,41546,82005,82004,81635,80975,80970,78826,75911,6892,56283,40585,60653,60660,67170,67161,23054,57260,65685,65683,65681,65679,28105,63845,59130,61509,61507,61460,56913,60898,54779,30217,52088,52070,23052,47921,46377,46375,46372,45598,45592,45588,44708,44005,42724,42722,31019,41478,39764,14640,39684,39644,39629,8727,8725,7711,7705,6926,37451,36574,35906,35604,35601,7626,5899,5895,5893"
Viên giặt,3,False,Giặt xả,https://cooponline.vn/groups/vien-giat/,5255,"103201,97754,97751,95206,94514,86330,86327,75799,75770,82735,82733,77882,77880,76432,76429,75811,75809,74706,73424,73408,73418,73399,72059,72054,72051,72048,72018,72016,72014,72011,72006,72002,71996,71988,71912,71909,71906,61361,61359,58954,18622,18619"
"Giấy vệ sinh, khăn giấy",2,True,Nhà cửa và đời sống,https://cooponline.vn/groups/giay-ve-sinh-khan-giay/,,
Giấy vệ sinh,3,False,"Giấy vệ sinh, khăn giấy",https://cooponline.vn/groups/giay-ve-sinh/,4121,"91431,8638,88689,88682,9609,87,78545,77452,77448,74948,74703,70961,69292,68327,67830,64731,64729,62998,62990,61468,60898,56937,56720,56710,54962,52631,46892,46888,45617,45393,42005,39915,39774,39620,39452,39442,39007,37840,36414,35898,35006,34063,33053,28388,28384,28371,28367,28360,28215,27079,26810,4189,20982,5249,4180,16014,5245,14315,14289,5069,10447,9619,9611,9335,9338,93,5794,5277,5274,5247,4183,3106"
Khăn giấy,3,False,"Giấy vệ sinh, khăn giấy",https://cooponline.vn/groups/khan-giay/,4122,"103949,103311,103203,103019,95840,94510,91371,90802,90494,88211,5008,79481,79473,79471,76181,73461,73140,73121,73076,73071,73067,71849,71454,71313,70965,70962,70958,67800,67385,67301,66538,66283,63827,63423,62581,59144,58926,56716,56653,54246,48389,47232,41487,41447,40385,36468,36453,35894,33120,33055,2842,28413,28409,28405,28358,28353,26556,26554,5011,17076,17074,17072,5288,14607,14297,14295,14293,14291,13859,5005,11631,11629,11623,11616,11525,11513,9605,9511,9340,8630,7633,6861,6858,6789,6776,6765,6763,6520,6516,83,5798,4177,3563,762,78"
Khăn ướt,3,False,"Giấy vệ sinh, khăn giấy",https://cooponline.vn/groups/khan-uot/,4123,"97703,94599,93052,90799,89925,88623,88576,87698,86647,86645,86260,86029,80643,74343,73020,73016,72815,72811,72807,72804,71902,71898,71895,71846,71842,71830,71692,71689,71687,71676,71672,71634,69294,67821,67705,67400,67398,67000,66998,66996,66994,64733,62972,62970,62500,61970,61967,58813,57323,57321,57319,57317,56939,56607,55244,54989,54986,52408,52406,46385,46383,46381,44308,42517,42512,42509,42023,41939,41415,38771,1657,1654,37579,33118,28426,28420,28415,28385,27113,27110,18670,17240,5304,5298,5296,5294,5290,16224,14326,14319,13847,11625,9630,5292"
"Thú cưng, cây trồng",2,True,Nhà cửa và đời sống,https://cooponline.vn/groups/thu-cung-cay-trong/,,
Chăm sóc cây trồng,3,False,"Thú cưng, cây trồng",https://cooponline.vn/groups/cham-soc-cay-trong/,4124,"84311,82679,82677,82675,82671,82669,82667,81957,81955,80718,80713,80711,77948,77313,75640,75638,75636,75634,75632,75630,67659,66168,66166,33793,33789,33786,33779,33777,32701,32695,32692,32690,32686,32684,32678,32676,32674,32670,32668,32666,30649,30647,30645,30643,30641,30639,30636,29294,14113,14110,14108"
Chăm sóc thú cưng,3,False,"Thú cưng, cây trồng",https://cooponline.vn/groups/cham-soc-thu-cung/,4141,"91411,77515,77513,77511,77509,77505,75704,75689,75687,75685,75683,75654,75571,75568,75565,75559,75557,75554,75551,75217,75153,75150,75134,75125,75120,75118,75208,75210,75223,75215"
"Trang phục, phụ kiện",2,True,Nhà cửa và đời sống,https://cooponline.vn/groups/trang-phuc-phu-kien/,,
Đồ lót,3,False,"Trang phục, phụ kiện",https://cooponline.vn/groups/do-lot/,4125,"106957,106953,106803,106802,106801,100773,100769,100235,92258,92255,91253,88325,88321,87522,85199,85174,85172,84872,84870,84868,83235,78967,78964,78960,75165,75160,75151,75124,73228,73225,73222,73219,73214,73211,73207,73203,73201,73197,73193,73189,73187,73185,73183,73181,73176,73173,73169,73167,73164,73162,73156,71785,71782,71780,71769,71764,71758,71756,71749,71740,71735,71730,71658,63628,63626,62179,62177,62175,62173,62171,61942,61937,60164,58607,58605,58603,58601,58566,58564,58559,58557,58479,58431,58425,58406,58402,58398,71645,57826,57683,57681,57677,57564,57243,57208,57206,57134,57132,57129,57127,56336,56334,56317,56315,56313,56311,56307,56303,56301,56289,56260,56253,56223,56209,71518,55139,55134,55104,55102,55100,55077,55061,54900,54895,53264,53262,53260,53234,53230,53228,53223,53219,53215,53211,53207,52791,52787,52783,52777,52769,51549,45695,45691,45688,45792,45788,45784,45781,45517,45515,45513,45511,45489,45501,45479,45471,45465,45370,44506,44361,44353,44349,44192,44153,44070,44017,44015,44011,43755,47946,46836,47296,49015,49013,49011,49009,49007,51609,51606,51602,51600,51596,51593,51591,51586,51582,51562,51553,51551,51545,51540,51538,51533,51531,51543,51529,51527,51523,51521,51518,51516,51506,51498,46516,46513,46489,46483,50956,50953,50951,50949,30737,29544,27174,27171,27169,45657,45652,11126,11124,8652,8651,8642"
"Giày, dép, vớ",3,False,"Trang phục, phụ kiện",https://cooponline.vn/groups/giay-dep-vo/,4126,"106955,106949,106927,106925,103063,103056,103044,103042,103039,103036,103034,103031,100778,100776,100240,100238,99096,95911,95902,95896,94941,94936,94932,94928,94926,94924,94911,94903,92252,90667,90666,90665,90664,90662,89277,89274,89272,89270,88307,84866,84864,71514,71512,63524,62189,62181,62047,60123,56323,56297,56244,56217,55934,55037,55035,53108,53083,52795,49601,48996,46511,46494,46481,45798,45796,45378,45324,44064,44061,44058,44041,42543,37858,37856,37854,37852,27160,27158,27156,27150,12195,12193,12191,12189,12187,6165,5889"
Phụ kiện,3,False,"Trang phục, phụ kiện",https://cooponline.vn/groups/phu-kien/,4127,"107078,107055,106663,106645,106646,106644,106638,106627,106618,91690,91688,91686,73515,73513,73510,73509,71500,71494,71488,71482,71476,71470,67710,67709,67704,67703,62777,62775,62773,62768,62045,61803,61793,59279,59270,59076,59067,57612,57240,57238,55997,55994,55946,55905,52170,52168,52166,42493,42487,23630,23622,17662,14247,14245,14243,14238,14237,8907,8905,8900,8895,8892,8883"
Quần áo,3,False,"Trang phục, phụ kiện",https://cooponline.vn/groups/quan-ao/,4128,"106940,106915,106901,106899,106897,106895,106885,106883,106881,106877,106875,106872,106869,106862,106860,106858,106855,106851,106849,98231,98227,98224,98221,98217,98214,98211,98204,98201,98198,98195,97805,97796,97782,92095,90634,90633,88319,88314,87982,87979,87975,82609,82602,82595,82484,82471,82461,79434,79432,79427,79423,79419,79417,79413,79410,79407,79405,79395,79382,79380,79378,79376,79374,79357,72659,72650,72260,72252,72243,72230,72221,72212,72198,72188,72161,71870,71844,71817,71773,71648,71516,63730,63728,63724,61898,61896,61892,61886,61883,61881,61879,61871,61867,61859,61857,61855,61853,61851,61848,61843,61818,61669,61666,61656,61652,61648,61645,61641,61632,61630,61628,61626,61581,61574,61047,61045,60886,60884,60877,60872,60869,60866,60864,60862,60860,60856,60854,60852,60850,60848,60846,60844,60842,60840,60838,60625,60621,60618,60615,60607,60423,60419,60416,60408,60404,60402,60399,60397,60395,60393,60387,60385,59297,59293,59291,59289,59287,59216,59212,59208,58609,58582,58579,58577,58575,58568,58555,58553,58551,58549,58547,58545,58542,58538,58536,58534,58532,58530,58528,58526,57789,57787,57739,57737,57733,57731,57687,57685,57623,57619,57614,57517,57513,57510,57507,57502,57315,56986,56984,56331,56329,56327,56325,56321,56319,56309,56305,56299,56295,56293,56291,56287,56206,56204,55902,55886,55207,55128,55106,55096,55069,55065,54938,54933,54931,54922,54926,54924,54919,54916,54913,54911,54908,54906,53258,53255,53252,53250,53247,53243,53240,53238,53236,53151,53147,53145,53143,53141,53137,53128,53115,53113,53103,52767,52762,52164,52162,52160,52158,52156,52154,52152,52150,52148,52146,52144,52142,52140,51951,51479,51475,51471,51467,51464,51460,51456,51452,49614,49362,49356,49335,49017,47082,47076,47024,47018,47016,46613,46611,46609,46597,46593,46588,46499,45943,45941,45937,45935,45930,45933,45889,45887,45884,45809,45802,45800,45568,45566,45363,45360,45358,45356,45318,45314,45304,45302,45299,45296,44657,44407,44405,44403,44365,44067,44039,44030,44027,43780,43776,43770,39530,39528,29660,29658,29656,29654,29652,29650,29648,29646,29644,29642,29542,29540,29538,29536,27487,27481,27479,27165,7796,7792,7755"
Vệ sinh nhà cửa,2,True,Nhà cửa và đời sống,https://cooponline.vn/groups/ve-sinh-nha-cua/,,
"Diệt chuột, côn trùng",3,False,Vệ sinh nhà cửa,https://cooponline.vn/groups/diet-chuot-con-trung/,4158,"103967,103960,92164,92162,83053,73729,73727,73579,73035,73031,71682,71679,71461,67812,67798,67755,67662,67282,61672,43705,43701,40362,37571,36572,35900,28814,28812,28810,28469,28461,28456,28448,28431,20537,20539,3064,17070,7669,5346,4687,4684,4626,4611,4605,3056,2949"
"Nước lau kính, lau bếp, lau sàn",3,False,Vệ sinh nhà cửa,https://cooponline.vn/groups/nuoc-lau-kinh-lau-bep-lau-san/,4129,"52961,52955,52959,106987,106501,105486,103565,102954,99641,99612,99603,99601,99597,99591,99415,99019,99011,98730,67816,91035,91033,90791,86855,86764,86761,86757,86755,17005,85189,85187,84181,75900,75889,83033,82703,82692,82690,82174,81633,77891,77889,77791,77457,77446,76461,76171,75893,75891,75898,8740,73891,73854,73814,72983,72291,72277,70970,70798,67670,67168,67166,66553,66551,66540,66369,66320,65922,65919,65916,65832,64309,64307,30213,64268,63598,63596,63083,63081,63079,62996,62901,62895,62087,62063,62061,62059,61446,61444,60889,60550,60310,60307,60305,58959,57948,57922,55266,55242,54217,54215,30211,30302,48914,46387,46326,44312,43816,41413,41300,39704,38456,38454,37465,37463,37447,35380,34531,32260,29024,29022,26836,23638,4958,5447,23206,21784,21420,21418,20005,20003,20001,18784,18782,1211,1250,16228,16226,14496,14483,13936,12495,9634,9636,5453,4952,1478,1469,1247,1237,911"
