id,name,parent_id,parent_name,slug,level
851,Овощные смеси,82.0,Замороженные овощи и ягоды,ovoshchnye-smesi,3
858,"Эскимо, лакомка",85.0,Мороженое,eskimo-lakomka,3
862,Пельмени,859.0,Пельмени и вареники,pelmeni,3
867,Тесто,864.0,"Тесто, выпечка, блины",testo,3
870,Газированная вода,5.0,Вода,gazirovannaya-voda,3
874,Тоники,7.0,Газировка,toniki,3
887,Апельсиновый,877.0,Соки,apelsinovyjj,3
895,Томаты и огурцы,162.0,Закуски и соленья,tomaty-i-ogurcy,3
1007,Пирожные,1005.0,"Торты, десерты и пирожные",pirozhnye,3
1018,"Печенье, шоколад, мармелад",1017.0,Приготовлено у нас,pechene-shokolad-marmelad,3
1031,Вафли,1038.0,"Печенье, пряники, вафли",vafli,3
1036,Мармелад,1033.0,"Зефир, мармелад и восточные сладости",marmelad,3
1043,Круассаны,1013.0,Выпечка,kruassany,3
1072,Для ПММ,1071.0,Средства для мытья посуды,dlya-pmm,3
1080,Стиральные порошки,1074.0,Средства для стирки,stiralnye-poroshki,3
1087,Для ванной и туалета,1730.0,"Чистящие, моющие средства",dlya-vannojj-i-tualeta,3
1127,Моно специи,195.0,Специи,mono-specii,3
1132,Майонез классический,285.0,"Соусы, кетчупы, майонез",majjonez-klassicheskijj,3
1138,Масло оливковое,405.0,Масло растительное,maslo-olivkovoe,3
1157,Морская капуста,1156.0,Намазки и салаты,morskaya-kapusta,3
1158,Икра других рыб,306.0,Икра,ikra-drugih-ryb,3
1163,Кальмары,187.0,Морепродукты,kalmary,3
1170,Белая,1169.0,Замороженная рыба,belaya,3
1174,Белая,1173.0,Охлажденная рыба,belaya,3
1183,Сельдь,1177.0,Рыба соленая и копченая,seld,3
1201,Заменители сахара,222.0,Диабетические продукты,zameniteli-sahara,3
1216,Оливки,96.0,"Оливки, маслины",olivki,3
1222,Из свинины,1926.0,Мясная консервация,iz-svininy,3
1231,Шпроты,97.0,Рыбные консервы,shproty,3
1234,Персики,99.0,Фруктовая консервация,persiki,3
1244,Мед,1239.0,Варенье и мед,med,3
1278,Леденцы,74.0,Жевательная резинка и освежающие конфеты,ledency,3
1363,Влажная бумага,121.0,Туалетная бумага и полотенца,vlazhnaya-bumaga,3
1394,"Красители, пропитки, очистители",176.0,"Уход за обувью, одеждой",krasiteli-propitki-ochistiteli,3
1451,"Банки, емкости для продуктов",2832.0,"Контейнеры, емкости для продуктов",banki-emkosti-dlya-produktov,3
1458,"Ножи, ножницы, точилки",2825.0,"Кухонные инструменты, аксессуары",nozhi-nozhnicy-tochilki,3
1474,"Клей, очиститель клея",1704.0,Товары для ремонта,klejj-ochistitel-kleya,3
1475,Лампочки,1506.0,"Батарейки, лампочки, удлинители",lampochki,3
1484,"Вешалки, крючки, чехлы",1483.0,"Хранение, порядок, глажка",veshalki-kryuchki-chehly,3
1488,"Свечи, подсвечники",1450.0,Декор интерьера,svechi-podsvechniki,3
1493,"Сковороды, сотейники",1489.0,Посуда для приготовления,skovorody-sotejjniki,3
1498,"Кружки, чашки, пары",1495.0,Посуда для сервировки,kruzhki-chashki-pary,3
1508,Мышки и коврики,2860.0,Компьютерная техника,myshki-i-kovriki,3
1509,Уход за техникой,2860.0,Компьютерная техника,uhod-za-tehnikojj,3
1511,Наушники,2853.0,Аудио и видео техника,naushniki,3
1757,Горшки и кашпо,1760.0,Садовый декор и освещение,gorshki-i-kashpo,3
1766,Шоколадные батончики,2632.0,Шоколад и батончики,shokoladnye-batonchiki,3
1800,Выпрямители для волос,1802.0,Уход и красота,vypryamiteli-dlya-volos,3
1812,Миксеры,1440.0,Миксеры и блендеры,miksery,3
1821,Плиты электрические,1817.0,"Печи, грили и плиты",plity-elektricheskie,3
1823,Утюги,1445.0,Утюги и отпариватели,utyugi,3
1828,Вафельницы,1793.0,Тостеры и бутербродницы,vafelnicy,3
1830,Вентиляторы настольные и портативные,1797.0,Климатическая техника,ventilyatory-nastolnye-i-portativnye,3
1843,Гейзерные кофеварки,1840.0,Кофеварки и кофемашины,gejjzernye-kofevarki,3
1849,Вертикальные пылесосы,1795.0,Пылесосы и аксессуары,vertikalnye-pylesosy,3
2678,Носки,2674.0,Женская одежда,noski,3
2691,Носки,2681.0,Мужская одежда,noski,3
2693,Для девочек,2692.0,Детская одежда,dlya-devochek,3
2698,Боди и ползунки,2697.0,Для новорожденных,bodi-i-polzunki,3
2705,Кухонные полотенца,2703.0,Кухонный текстиль,kuhonnye-polotenca,3
2712,Одеяла,2706.0,Постельные принадлежности,odeyala,3
2713,Блины,43.0,Завтрак,bliny,3
2979,Вес,2975.0,Твердый,ves,3
2983,Вес,2976.0,Полутвердый,ves,3
2988,Нарезка,2977.0,"Мягкий, плавленый, творожный",narezka,3
2996,Кусок,2995.0,Сыры копченые и снеки,kusok,3
3009,Игры с мячом,3007.0,"Спортивные игры, батуты",igry-s-myachom,3
3029,От комаров,3028.0,Средства от насекомых,ot-komarov,3
3208,Вермишель,31.0,Макароны,vermishel,3
3210,Дрожжи,33.0,Мука и другое для выпечки,drozhzhi,3
3212,"Шарики, подушечки",37.0,Сухие завтраки и хлопья,shariki-podushechki,3
3218,Смеси и универсальные,382.0,Приправы,smesi-i-universalnye,3
3224,Другие продукты восточной кухни,3220.0,Национальная кухня,drugie-produkty-vostochnojj-kuhni,3
3252,Хлеб и хлебцы,221.0,Без глютена,hleb-i-hlebcy,3
3523,Бальзамы и кондиционеры,3510.0,Для волос,balzamy-i-kondicionery,3
3529,Ежедневные прокладки,3515.0,Женская гигиена и урология,ezhednevnye-prokladki,3
3535,Кремы и сыворотки,3511.0,Для лица,kremy-i-syvorotki,3
3543,Дезодоранты спреи,13929.0,Дезодоранты и антиперспиранты,dezodoranty-sprei,3
3546,Cалфетки в коробке,3516.0,Салфетки и платочки,calfetki-v-korobke,3
3558,Зубные щетки,3513.0,Уход за полостью рта,zubnye-shchetki,3
3559,Ватные палочки,3517.0,Ватная продукция,vatnye-palochki,3
3567,Средства для бритья,3514.0,Бритье и депиляция,sredstva-dlya-britya,3
3574,Для волос,3519.0,Аксессуары,dlya-volos,3
3579,Для мужчин,3520.0,Подарочные наборы,dlya-muzhchin,3
3581,Контрацептивы,3521.0,Аптека,kontraceptivy,3
3969,Холодные,313.0,Напитки,holodnye,3
4133,Самостоятельные блюда,268.0,Вторые блюда,samostoyatelnye-blyuda,3
4135,Салаты с растительной заправкой,269.0,Салаты и закуски,salaty-s-rastitelnojj-zapravkojj,3
11097,Туалетная бумага,11096.0,Туалетная бумага и полотенца,tualetnaya-bumaga,3
11202,"Земля, грунт, торф",1756.0,Удобрения и грунты,zemlya-grunt-torf,3
11210,Мелкий инвентарь,1754.0,Садовый инвентарь,melkijj-inventar,3
11223,Все для розжига,2758.0,Для шашлыка и барбекю,vse-dlya-rozzhiga,3
11234,Средства для защиты растений,1759.0,Средства от насекомых и грызунов,sredstva-dlya-zashchity-rastenijj,3
11238,Банный текстиль,1448.0,Товары для бани и сауны,bannyjj-tekstil,3
11315,Ленты и эспандеры,3010.0,Товары для фитнеса,lenty-i-espandery,3
11327,Ватрушки,3027.0,Зимние виды спорта,vatrushki,3
13619,Заменители животного белка,13616.0,Веганские продукты,zameniteli-zhivotnogo-belka,3
13645,Сушеная,1184.0,Вяленая и сушеная рыба,sushenaya,3
13647,Килька,13646.0,Рыбные консервы,kilka,3
13665,Крабовое мясо,13663.0,"Крабовые палочки, мясо",krabovoe-myaso,3
13848,Заменители сахара,13846.0,Сахар и корица,zameniteli-sahara,3
13998,"Абрикос, курага",13996.0,Сухофрукты,abrikos-kuraga,3
15662,Пирожные,15627.0,Сладости,pirozhnye,3
16848,Тарталетки,15630.0,"Хлеб, выпечка",tartaletki,3
16898,Вино,16891.0,Алкоголь,vino,3
16961,"Хурма, гранат",153.0,Фрукты,hurma-granat,3
17038,Белое вино,17037.0,Вино,beloe-vino,3
17039,Красное вино,17037.0,Вино,krasnoe-vino,3
17046,Шампанское,17042.0,"Шампанское, игристые вина",shampanskoe,3
17062,Безалкогольное вино,17060.0,"Безалкогольное пиво, вино",bezalkogolnoe-vino,3
17223,"Перчатки, варежки",3259.0,Аксессуары,perchatki-varezhki,3
17291,Пирожные,17288.0,"Торты, десерты и пирожные",pirozhnye,3
17380,Мясо утки,674.0,Другие виды мяса,myaso-utki,3
17409,"Горшки, кашпо",1761.0,"Комнатные растения, горшки, грунт",gorshki-kashpo,3
17411,"Аксессуары для ванной, туалета",1447.0,Товары для ванной комнаты,aksessuary-dlya-vannojj-tualeta,3
17416,"Тряпки, салфетки",17414.0,Инвентарь для уборки,tryapki-salfetki,3
17431,Полотенца для ванной,17429.0,Домашний текстиль,polotenca-dlya-vannojj,3
17457,Пищевая пленка,2833.0,"Фольга, пакеты, бумага для запекания",pishchevaya-plenka,3
17463,Бумажные полотенца,17461.0,"Салфетки, губки, средства для мытья посуды",bumazhnye-polotenca,3
17468,"Спички, зажигалки",17466.0,"Одноразовая посуда, спички, зубочистки",spichki-zazhigalki,3
18011,Букеты цветов,17998.0,Цветы,bukety-cvetov,3
18013,Конфеты в коробках,18000.0,Конфеты и подарочные наборы,konfety-v-korobkah,3
18016,Свечи-цифры,18001.0,Праздничные свечи,svechi-cifry,3
18025,Кагор,17055.0,Десертные и крепленые вина,kagor,3
18027,Импортное пиво,17059.0,"Пиво, сидр, медовуха",importnoe-pivo,3
18042,Ручки шариковые,18031.0,Письменные принадлежности,ruchki-sharikovye,3
18046,Тонкие тетради,18032.0,Бумажная продукция,tonkie-tetradi,3
18054,Ластики,18033.0,Канцелярские мелочи,lastiki,3
18062,Обложки,18034.0,Папки и обложки,oblozhki,3
18065,"Дыроколы, степлеры, скобы",18035.0,Офисные принадлежности,dyrokoly-steplery-skoby,3
18073,Школьные рюкзаки,18036.0,"Школьные рюкзаки, пеналы",shkolnye-ryukzaki,3
18076,Дошкольная литература,18037.0,Книги и журналы,doshkolnaya-literatura,3
18083,Наборы для хобби,18038.0,Творчество и рукоделие,nabory-dlya-hobbi,3
18106,Джин,18357.0,"Ром, джин, текила",dzhin,3
18193,Для собак,18169.0,Большая упаковка,dlya-sobak,3
18207,Зимние шины,18200.0,Автомобильные шины,zimnie-shiny,3
18210,Аккумуляторы,18201.0,Автозапчасти,akkumulyatory,3
18216,Моторное масло,18202.0,"Эксплуатационные жидкости, смазки",motornoe-maslo,3
18222,Автошампунь,18203.0,"Автохимия, уход за авто",avtoshampun,3
18228,Обустройство салона,18204.0,Автомобильные аксессуары,obustrojjstvo-salona,3
18263,Замороженные грибы,18261.0,Замороженные овощи и ягоды,zamorozhennye-griby,3
18268,Кинза,897.0,Зелень и салаты,kinza,3
18272,Клубника,159.0,Ягоды,klubnika,3
18296,Кусок,18295.0,Сыровяленая,kusok,3
18299,Кусок,18294.0,Полукопченые,kusok,3
18316,Моцарелла в воде,2991.0,Рассольный,mocarella-v-vode,3
18350,Энергетические напитки,18348.0,"Коктейли, энергетические напитки",energeticheskie-napitki,3
18353,Красное вино,18351.0,Российское вино,krasnoe-vino,3
18656,Сливочное масло,438.0,"Сливочное масло, маргарин",slivochnoe-maslo,3
18816,От моли и мух,17401.0,Средства от насекомых и грызунов,ot-moli-i-muh,3
18831,Губки,1081.0,Инвентарь для уборки,gubki,3
18833,Автоматические освежители,1085.0,"Освежители, ароматизаторы",avtomaticheskie-osvezhiteli,3
19030,ЛЕНТА LIFE,19028.0,Бакалея,lenta-life,3
19083,ЛЕНТА PREMIUM,19081.0,Замороженные продукты,lenta-premium,3
19198,ЛЕНТА FRESH,19196.0,"Мясо, рыба, полуфабрикаты",lenta-fresh,3
19212,ЛЕНТА FRESH,19210.0,Овощи и фрукты,lenta-fresh,3
19220,ЛЕНТА LIFE,19120.0,Сладости и выпечка,lenta-life,3
19330,Смеси на коровьем молоке,19328.0,Детские смеси,smesi-na-korovem-moloke,3
19338,Мясное пюре,19336.0,Мясное и овощное пюре,myasnoe-pyure,3
19344,Каши детские безмолочные,19342.0,Каши,kashi-detskie-bezmolochnye,3
19355,Молочные коктейли,19353.0,"Молочные коктейли, десерты",molochnye-koktejjli,3
19358,Детские соки,19356.0,"Вода, напитки",detskie-soki,3
19379,Детские батончики,19363.0,Снеки и печенье,detskie-batonchiki,3
19392,"Молоко 2,5-2,7%",128.0,Молоко и сливки,moloko-25-27,3
19412,Функциональные напитки,19410.0,Питьевые йогурты,funkcionalnye-napitki,3
19436,Бутылочки для кормления,19434.0,Товары для кормления,butylochki-dlya-kormleniya,3
19469,Молоко,17390.0,Молочная продукция для детей,moloko,3
19494,"Прорезыватели, массажеры",19477.0,Пустышки и прорезыватели,prorezyvateli-massazhery,3
19498,Подгузники,19496.0,Подгузники и пеленки,podguzniki,3
19503,Гели для душа,19501.0,Гигиена и уход,geli-dlya-dusha,3
19519,Гели для стирки,19514.0,Детская бытовая химия,geli-dlya-stirki,3
19529,Кулинария ЛЕНТА FRESH,19208.0,Кулинария и пекарня Ленты,kulinariya-lenta-fresh,3
19532,Куклы для девочек,19530.0,Игрушки и игры,kukly-dlya-devochek,3
19556,"Тетради, дневники",19554.0,Школьные принадлежности,tetradi-dnevniki,3
19567,Литература младших классов,19565.0,Книги и учебники,literatura-mladshih-klassov,3
19576,Колготки,19574.0,"Одежда, аксессуары",kolgotki,3
19586,Постельные принадлежности,19584.0,"Безопасность, предметы для детской",postelnye-prinadlezhnosti,3
19594,Воздушные шары,19592.0,Детский праздник,vozdushnye-shary,3
20063,Сковороды,19965.0,Скидка 50% на посуду для приготовления,skovorody,3
20068,Средства по уходу за тканями,19966.0,"Скидка 45% на все стиральные порошки, капсулы, гели для стирки",sredstva-po-uhodu-za-tkanyami,3
20084,"Рыба, морепродукты",20077.0,Гастроном и замороженная продукция,ryba-moreprodukty,3
20089,Шоколад и конфеты,20078.0,"Сладкое, выпечка",shokolad-i-konfety,3
20092,Консервация,20080.0,Бакалея,konservaciya,3
20097,"Вино, игристое",20081.0,Напитки,vino-igristoe,3
20104,Детское питание и напитки,20082.0,Товары для детей,detskoe-pitanie-i-napitki,3
20108,"Бытовая химия,товары для уборки",20079.0,Товары для дома и отдыха,bytovaya-himiyatovary-dlya-uborki,3
20337,Йогурты для детей от 3 лет,19350.0,Ложковые и питьевые йогурты,jjogurty-dlya-detejj-ot-3-let,3
20340,Молоко для детей до 3 лет,20339.0,Детское молоко,moloko-dlya-detejj-do-3-let,3
20342,Творожки для детей до 3 лет,19348.0,Творожки,tvorozhki-dlya-detejj-do-3-let,3
20499,Пекарня Ленты,20497.0,Приготовлено в Ленте,pekarnya-lenty,3
20503,Сливки,20501.0,Молочный прилавок,slivki,3
20521,Замороженные полуфабрикаты,20519.0,Заморозка,zamorozhennye-polufabrikaty,3
20524,"Масла, соусы, заправки",20522.0,Бакалея,masla-sousy-zapravki,3
20543,"Конфеты, леденцы",20541.0,Кондитерские изделия,konfety-ledency,3
20558,Батон,20555.0,Хлеб и выпечка,baton,3
20567,"Каши, хлопья, отруби",20565.0,Функциональное питание,kashi-hlopya-otrubi,3
20579,"Сухарики, гренки",20577.0,Снеки и орехи,suhariki-grenki,3
20586,Кола-содержащие напитки,20584.0,Напитки,kola-soderzhashchie-napitki,3
20596,"Молочные продукты, смеси",20594.0,Детские товары,molochnye-produkty-smesi,3
20603,"Для тела, волос",20601.0,Уход и гигиена,dlya-tela-volos,3
20610,"Чистящие средства, освежители",20608.0,Бытовая химия,chistyashchie-sredstva-osvezhiteli,3
20621,"Уборка, хранение",20617.0,Для дома,uborka-hranenie,3
20626,"Удобрения, защита растений",20624.0,Для дачи и сада,udobreniya-zashchita-rastenijj,3
20644,Корейские салаты,20642.0,"Салаты, соленья",korejjskie-salaty,3
20649,Замороженные овощи,20647.0,Замороженные продукты,zamorozhennye-ovoshchi,3
20654,Гречка,20651.0,Крупы,grechka,3
20662,Тофу,20660.0,"Растительные напитки, соусы, тофу",tofu,3
20668,Сухофрукты,20665.0,"Орехи, сухофрукты",suhofrukty,3
20673,Томаты,20631.0,Конcервированные овощи,tomaty,3
20677,Кукуруза,20675.0,"Кукуруза, горошек, фасоль",kukuruza,3
20681,Икра,20679.0,"Закуски, икра",ikra,3
20699,"Рыбные, мясные снеки",20697.0,"Чипсы, сухарики и другие снеки со скидками до 45%",rybnye-myasnye-sneki,3
20708,"Джемы, соусы, урбеч",20705.0,Продукты без содержания сахара со скидками до 30%,dzhemy-sousy-urbech,3
20715,"Снеки, орехи, сухофрукты",20713.0,Больше выгоды при покупке от 2х шт,sneki-orehi-suhofrukty,3
20722,Сыровяленая,20717.0,Сырокопченые и сыровяленые колбасы до 40%,syrovyalenaya,3
149,Картофель,146.0,Овощи,kartofel,3
244,Зерновой,243.0,Кофе,zernovojj,3
335,Классическая,7.0,Газировка,klassicheskaya,3
400,Конфеты в коробках,2633.0,Конфеты,konfety-v-korobkah,3
581,6-18%,402.0,Творог,6-18,3
587,Пудинги,123.0,Сырки и десерты,pudingi,3
612,Зеленый в пакетиках,250.0,Чай,zelenyjj-v-paketikah,3
629,Кефир 3 - 4%,127.0,Кисломолочные продукты,kefir-3---4,3
647,Говядина на кости,418.0,Говядина,govyadina-na-kosti,3
654,Горячий шоколад,627.0,"Какао, цикорий, напитки",goryachijj-shokolad,3
668,Куриное филе,141.0,Мясо птицы,kurinoe-file,3
749,Добавки для выпечки,33.0,Мука и другое для выпечки,dobavki-dlya-vypechki,3
757,Нарезка,755.0,Вареная,narezka,3
761,На развес,759.0,Варено-копченая,na-razves,3
766,Кусок,764.0,Деликатесы,kusok,3
772,Сыро-вяленая,769.0,Другая,syro-vyalenaya,3
775,Мясные снэки,773.0,"Паштеты, холодцы, закуски",myasnye-sneki,3
778,"Венские, баварские",777.0,"Сосиски, сардельки",venskie-bavarskie,3
784,На развес,782.0,Сырокопченая,na-razves,3
795,Мясные блюда,268.0,Вторые блюда,myasnye-blyuda,3
799,Корейские салаты,269.0,Салаты и закуски,korejjskie-salaty,3
813,"Лаваши, лепешки",807.0,"Батон, хлеб, лаваш",lavashi-lepeshki,3
814,"Пироги, пицца",818.0,Пекарня ЛЕНТА FRESH,pirogi-picca,3
842,"Котлеты, бифштексы",78.0,Замороженные блюда,kotlety-bifshteksy,3
850,Овощи,82.0,Замороженные овощи и ягоды,ovoshchi,3
854,Вафельный стаканчик,85.0,Мороженое,vafelnyjj-stakanchik,3
881,Томатный,877.0,Соки,tomatnyjj,3
892,Грибы маринованные,162.0,Закуски и соленья,griby-marinovannye,3
1001,Паста,2632.0,Шоколад и батончики,pasta,3
1016,Пироги,1013.0,Выпечка,pirogi,3
1046,Печенье с начинкой,1038.0,"Печенье, пряники, вафли",pechene-s-nachinkojj,3
1049,"Баранки, сушки, бублики",836.0,"Хлебцы, выпечка, сушки",baranki-sushki-bubliki,3
1077,Капсулы для стирки,1074.0,Средства для стирки,kapsuly-dlya-stirki,3
1082,"Тряпки, щетки",1081.0,Инвентарь для уборки,tryapki-shchetki,3
1118,Другое,382.0,Приправы,drugoe,3
1136,Другое,405.0,Масло растительное,drugoe,3
1144,Соусы для готовых блюд,285.0,"Соусы, кетчупы, майонез",sousy-dlya-gotovyh-blyud,3
1159,Имитированная икра,306.0,Икра,imitirovannaya-ikra,3
1162,Другие морепродукты,187.0,Морепродукты,drugie-moreprodukty,3
1172,Полуфабрикаты,1169.0,Замороженная рыба,polufabrikaty,3
1181,Красная копченая,1177.0,Рыба соленая и копченая,krasnaya-kopchenaya,3
1204,Мучные изделия,222.0,Диабетические продукты,muchnye-izdeliya,3
1208,"Мука, все для выпечки",221.0,Без глютена,muka-vse-dlya-vypechki,3
1210,БАДы,3254.0,"БАДы, спортивное питание",bady,3
1221,Из птицы,1926.0,Мясная консервация,iz-pticy,3
1223,Килька,97.0,Рыбные консервы,kilka,3
1368,Бумажные полотенца,121.0,Туалетная бумага и полотенца,bumazhnye-polotenca,3
1467,"Гладильные доски, чехлы",1483.0,"Хранение, порядок, глажка",gladilnye-doski-chehly,3
1490,Мангалы и грили,2758.0,Для шашлыка и барбекю,mangaly-i-grili,3
1492,Крышки для посуды,1489.0,Посуда для приготовления,kryshki-dlya-posudy,3
1503,"Бокалы, стаканы",1495.0,Посуда для сервировки,bokaly-stakany,3
1512,Удлинители и разветвители,1506.0,"Батарейки, лампочки, удлинители",udliniteli-i-razvetviteli,3
1672,Рожки,31.0,Макароны,rozhki,3
1707,"Монтажная пена, герметик",1704.0,Товары для ремонта,montazhnaya-pena-germetik,3
1796,Бытовые пылесосы,1795.0,Пылесосы и аксессуары,bytovye-pylesosy,3
1799,Щипцы для завивки,1802.0,Уход и красота,shchipcy-dlya-zavivki,3
1819,Электрогрили,1817.0,"Печи, грили и плиты",elektrogrili,3
1825,Парогенераторы,1445.0,Утюги и отпариватели,parogeneratory,3
1831,Увлажнители воздуха,1797.0,Климатическая техника,uvlazhniteli-vozduha,3
2634,Мармелад жевательный,1033.0,"Зефир, мармелад и восточные сладости",marmelad-zhevatelnyjj,3
2677,Нижнее белье,2674.0,Женская одежда,nizhnee-bele,3
2687,Мужское нижнее белье,2681.0,Мужская одежда,muzhskoe-nizhnee-bele,3
2695,Носки и колготки,2692.0,Детская одежда,noski-i-kolgotki,3
2707,Комплекты,2706.0,Постельные принадлежности,komplekty,3
2826,"Лопатки, половники, венчики",2825.0,"Кухонные инструменты, аксессуары",lopatki-polovniki-venchiki,3
2861,Клавиатуры,2860.0,Компьютерная техника,klaviatury,3
2866,Аудиотехника,2853.0,Аудио и видео техника,audiotehnika,3
2982,Нарезка,2975.0,Твердый,narezka,3
2986,Нарезка,2976.0,Полутвердый,narezka,3
2989,В треугольниках,2977.0,"Мягкий, плавленый, творожный",v-treugolnikah,3
3209,В варочных пакетах,27.0,Крупы,v-varochnyh-paketah,3
3211,Мюсли,37.0,Сухие завтраки и хлопья,myusli,3
3215,Лавровый лист,195.0,Специи,lavrovyjj-list,3
3222,Ингредиенты для суши,3220.0,Национальная кухня,ingredienty-dlya-sushi,3
3502,"Бургеры, пицца",786.0,"Пицца, шаурма, бургеры",burgery-picca,3
3524,Окрашивание,3510.0,Для волос,okrashivanie,3
3531,Тампоны,3515.0,Женская гигиена и урология,tampony,3
3532,Маски для лица,3511.0,Для лица,maski-dlya-lica,3
3542,Мыло твердое,3512.0,Для тела,mylo-tverdoe,3
3550,Бумажные платочки,3516.0,Салфетки и платочки,bumazhnye-platochki,3
3560,Ополаскиватели,3513.0,Уход за полостью рта,opolaskivateli,3
3565,"Кассеты, лезвия",3514.0,Бритье и депиляция,kassety-lezviya,3
3577,Маникюр и педикюр,3519.0,Аксессуары,manikyur-i-pedikyur,3
3580,Для детей,3520.0,Подарочные наборы,dlya-detejj,3
3584,Прочая фарма,3521.0,Аптека,prochaya-farma,3
11203,Удобрения,1756.0,Удобрения и грунты,udobreniya,3
11212,Садовые емкости,1754.0,Садовый инвентарь,sadovye-emkosti,3
11235,Аксессуары от вредителей,1759.0,Средства от насекомых и грызунов,aksessuary-ot-vreditelejj,3
11237,Веники,1448.0,Товары для бани и сауны,veniki,3
11307,Ролики,3022.0,"Самокаты, ролики, скейтборды",roliki,3
11317,Аксессуары,3010.0,Товары для фитнеса,aksessuary,3
11328,Ледянки,3027.0,Зимние виды спорта,ledyanki,3
13612,Злаковые батончики,3256.0,Диетическое питание,zlakovye-batonchiki,3
13614,Протеиновое печенье,3254.0,"БАДы, спортивное питание",proteinovoe-pechene,3
13648,Лососевые,13646.0,Рыбные консервы,lososevye,3
13849,Корица,13846.0,Сахар и корица,korica,3
16849,Пироги,15630.0,"Хлеб, выпечка",pirogi,3
16869,Полуфабрикаты,16867.0,"Мясо, птица",polufabrikaty,3
17041,Розовое вино,17037.0,Вино,rozovoe-vino,3
17048,Игристые вина,17042.0,"Шампанское, игристые вина",igristye-vina,3
17063,Безалкогольное игристое,17060.0,"Безалкогольное пиво, вино",bezalkogolnoe-igristoe,3
17228,Головные уборы,3259.0,Аксессуары,golovnye-ubory,3
17381,Мясо кролика,674.0,Другие виды мяса,myaso-krolika,3
17410,"Грунт, дренаж, удобрения",1761.0,"Комнатные растения, горшки, грунт",grunt-drenazh-udobreniya,3
17413,"Мочалки, губки",1447.0,Товары для ванной комнаты,mochalki-gubki,3
17424,Перчатки,17414.0,Инвентарь для уборки,perchatki,3
17458,Бумага для запекания,2833.0,"Фольга, пакеты, бумага для запекания",bumaga-dlya-zapekaniya,3
17464,Губки и щетки,17461.0,"Салфетки, губки, средства для мытья посуды",gubki-i-shchetki,3
17474,"Зубочистки, шпажки",17466.0,"Одноразовая посуда, спички, зубочистки",zubochistki-shpazhki,3
17475,Фартуки и прихватки,2703.0,Кухонный текстиль,fartuki-i-prihvatki,3
17996,Минеральная вода,5.0,Вода,mineralnaya-voda,3
18012,Цветы в горшках,17998.0,Цветы,cvety-v-gorshkah,3
18014,Чайные и кофейные наборы,18000.0,Конфеты и подарочные наборы,chajjnye-i-kofejjnye-nabory,3
18024,Портвейн,17055.0,Десертные и крепленые вина,portvejjn,3
18029,Российское пиво,17059.0,"Пиво, сидр, медовуха",rossijjskoe-pivo,3
18043,Ручки гелевые,18031.0,Письменные принадлежности,ruchki-gelevye,3
18047,Общие тетради,18032.0,Бумажная продукция,obshchie-tetradi,3
18063,Папки для тетрадей,18034.0,Папки и обложки,papki-dlya-tetradejj,3
18066,"Скрепки, кнопки, резинки",18035.0,Офисные принадлежности,skrepki-knopki-rezinki,3
18074,Пеналы,18036.0,"Школьные рюкзаки, пеналы",penaly,3
18077,Литература младших классов,18037.0,Книги и журналы,literatura-mladshih-klassov,3
18084,Пластилин,18038.0,Творчество и рукоделие,plastilin,3
18099,Сим-карта,18041.0,"Лотерейные билеты, сим-карты",sim-karta,3
18208,Летние шины,18200.0,Автомобильные шины,letnie-shiny,3
18211,Лампочки автомобильные,18201.0,Автозапчасти,lampochki-avtomobilnye,3
18217,Масло трансмиссионное,18202.0,"Эксплуатационные жидкости, смазки",maslo-transmissionnoe,3
18229,Зарядные устройства,18204.0,Автомобильные аксессуары,zaryadnye-ustrojjstva,3
18256,Чернослив,13996.0,Сухофрукты,chernosliv,3
18264,Замороженные ягоды,18261.0,Замороженные овощи и ягоды,zamorozhennye-yagody,3
18267,Петрушка,897.0,Зелень и салаты,petrushka,3
18273,Голубика,159.0,Ягоды,golubika,3
18289,"Сливы, алыча",153.0,Фрукты,slivy-alycha,3
18298,На развес,18294.0,Полукопченые,na-razves,3
18311,"Колбаски, котлеты, купаты",655.0,Полуфабрикаты из мяса,kolbaski-kotlety-kupaty,3
18315,Моцарелла для пиццы,2991.0,Рассольный,mocarella-dlya-piccy,3
18354,Розовое вино,18351.0,Российское вино,rozovoe-vino,3
18466,Бумажные полотенца,11096.0,Туалетная бумага и полотенца,bumazhnye-polotenca,3
18655,Маргарин,438.0,"Сливочное масло, маргарин",margarin,3
18815,От тараканов и муравьев,17401.0,Средства от насекомых и грызунов,ot-tarakanov-i-muravev,3
18817,"Дезодоранты, растяжители",176.0,"Уход за обувью, одеждой",dezodoranty-rastyazhiteli,3
18826,Для мытья детской посуды,1071.0,Средства для мытья посуды,dlya-mytya-detskojj-posudy,3
18828,Для кухни,1730.0,"Чистящие, моющие средства",dlya-kuhni,3
18834,Арома-диффузоры,1085.0,"Освежители, ароматизаторы",aroma-diffuzory,3
19031,ЛЕНТА PREMIUM,19028.0,Бакалея,lenta-premium,3
19085,"ЛЕНТА FRESH, ЛЕНТА KIDS",19081.0,Замороженные продукты,lenta-fresh-lenta-kids,3
19191,ЛЕНТА LIFE,19188.0,"Молочная продукция, яйца",lenta-life,3
19213,"PREMIUM CLUB, BONVIDA",19210.0,Овощи и фрукты,premium-club-bonvida,3
19221,ЛЕНТА ECO,19120.0,Сладости и выпечка,lenta-eco,3
