country,supermarket,product_category,product_name,supermarket_price,supermarket_price_usd,quantity,unit,normalized_price
Vietnam,Co.op,egg,Trứng gà không phôi Vfarm hộp 6 trứng – F (vỉ),18600.0,0.7293804,6.0,piece,0.1215634
Vietnam,Co.op,egg,Trứng gà ác V.food 10trứng/giỏ – F (giỏ),40000.0,1.56856,10.0,piece,0.156856
Vietnam,Co.op,egg,Trứng gà ta Coop Select 10 trứng – VTD (vỉ),42500.0,1.666595,10.0,piece,0.16665950000000002
Vietnam,Co.op,egg,Trứng gà Ba Huân XL vỉ 10 trứng (vỉ),33500.0,1.313669,10.0,piece,0.1313669
Vietnam,Co.op,egg,Trứng gà Omega3 & DHA 6 trứng/hộp – VTD (hộp),30800.0,1.2077912,6.0,piece,0.20129853333333333
Vietnam,Co.op,egg,Trứng gà không phôi L1 10 trứng/hộp – Vfarm (vỉ),31000.0,1.215634,10.0,piece,0.1215634
Vietnam,Co.op,egg,Trứng gà VFood hộp 6 trứng (hộp),18600.0,0.7293804,6.0,piece,0.1215634
Vietnam,Co.op,egg,Trứng gà gộc Ba Huân vĩ 10 trứng (cái),44000.0,1.725416,10.0,piece,0.17254160000000002
Vietnam,Co.op,egg,Trứng gà Ba Huân DHA hộp 6 trứng (hộp),31600.0,1.2391624,6.0,piece,0.20652706666666668
Vietnam,Co.op,egg,Trứng gà Ba Huân Omega 3 hộp 6 trứng (hộp),32000.0,1.254848,6.0,piece,0.20914133333333332
Vietnam,Co.op,egg,Trứng gà gộc Vfood vĩ 4 trứng (vỉ),16500.0,0.647031,4.0,piece,0.16175775
Vietnam,Co.op,egg,Trứng gà Ba Huân vĩ 6 trứng (vỉ),18600.0,0.7293804,6.0,piece,0.1215634
Vietnam,Co.op,egg,Trứng gà ta Vfood giỏ 10 trứng (giỏ),43000.0,1.686202,10.0,piece,0.1686202
Vietnam,Co.op,egg,Trứng gà ác Ba Huân giỏ 10 trứng (giỏ),45000.0,1.7646300000000001,10.0,piece,0.176463
Vietnam,Co.op,egg,Trứng gà Coop Select size L 10T (BH) (hộp),31000.0,1.215634,10.0,piece,0.1215634
Vietnam,Co.op,egg,Trứng Gà Coop Select Loại 1 vĩ 10 Trứng (hộp),31000.0,1.215634,10.0,piece,0.1215634
Vietnam,Co.op,egg,Trứng Gà Coop Select Loại 1 vỉ 6 Trứng (hộp),18600.0,0.7293804,6.0,piece,0.1215634
Vietnam,Co.op,tofu,Tàu hũ trắng Tafu 300g (gói),10400.0,0.4078256,0.3,kg,1.3594186666666666
Vietnam,Co.op,tofu,Tàu hũ trắng Ichi-Sakura 350g (hộp),12900.0,0.5058606,0.35,kg,1.445316
Vietnam,Co.op,tofu,Đậu hũ Vina 300g (hộp),11000.0,0.431354,0.3,kg,1.4378466666666663
Vietnam,Co.op,tofu,Đậu Hũ Lụa Cao Cấp Vina Tofu 220g (gói),6700.0,0.2627338,0.22,kg,1.1942445454545452
Vietnam,Co.op,tofu,Đậu Hũ Non Cao Cấp Vina ToFu 300g (hộp),10400.0,0.4078256,0.3,kg,1.3594186666666666
Vietnam,Co.op,tofu,Đậu hũ non Coop Select 280g (gói),9900.0,0.3882186,0.28,kg,1.386495
Vietnam,Co.op,yogurt,Sữa chua trái cây Hoff chuối organic lốc 6 x 55g (lốc),110600.0,4.3370684,0.33,kg,13.142631515151514
Vietnam,Co.op,bread,Bánh baguette mini 125g-SS990 – F (phần),7000.0,0.274498,0.125,kg,2.195984
Vietnam,Co.op,bread,Bánh baguette Pháp 300g-SS990 – F (phần),19000.0,0.745066,0.3,kg,2.4835533333333335
Vietnam,Co.op,bread,Bánh mì tươi 160g-SS990 – F (phần),13000.0,0.509782,0.16,kg,3.1861375
Vietnam,Co.op,bread,Bánh baguette dài 230g-SS990 – F (phần),10000.0,0.39214,0.23,kg,1.7049565217391305
Vietnam,Co.op,bread,Bánh Sandwich óc chó 250g – F (bịch),32000.0,1.254848,0.25,kg,5.019392
Vietnam,Co.op,bread,Bánh sandwich 250g – F (gói),24000.0,0.941136,0.25,kg,3.764544
Vietnam,Co.op,bread,Bánh mì sandwich 275g (cái),20500.0,0.803887,0.275,kg,2.9232254545454546
Vietnam,Co.op,bread,Bánh mì sandwich tươi lạt Otto 450g (gói),27600.0,1.0823064,0.45,kg,2.4051253333333333
Vietnam,Co.op,bread,Bánh mì sandwich tươi lạt Otto 220g (bịch),15500.0,0.607817,0.22,kg,2.7628045454545456
Vietnam,Co.op,bread,Bánh mì Plain trắng 130g – SB990 (cái),20000.0,0.78428,0.13,kg,6.032923076923077
Vietnam,Co.op,bread,Bánh mì sandwich Staff 275g (cái),19900.0,0.7803586,0.275,kg,2.837667636363636
Vietnam,Co.op,bread,Bánh mì sandwich Staff 110g (cái),8900.0,0.3490046,0.11,kg,3.172769090909091
Vietnam,Co.op,bread,Bánh mì Paket Bảo Ngọc 108g (cái),12000.0,0.470568,0.108,kg,4.357111111111112
Vietnam,Co.op,milk,Sữa tiệt trùng Dutch Lady không đường 220ml (gói),6900.0,0.2705766,0.22,l,1.2298936363636364
Vietnam,Co.op,milk,Sữa tiệt trùng Dutch Lady không đường 48 x 220ml (thùng),329000.0,12.901406,10.56,l,1.221724053030303
Vietnam,Co.op,milk,Sữa dinh dưỡng Vinamilk không đường 6 gói x 220ml (bộ),46500.0,1.8234510000000002,1.32,l,1.3814022727272728
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Dalat không đường 48 x 220ml (thùng),401600.0,15.7483424,10.56,l,1.491320303030303
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Dutch Lady không đường 48 x 180ml (thùng),313000.0,12.273982,8.64,l,1.4205997685185185
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Dutch Lady không đường 180ml (bịch),6600.0,0.2588124,0.18,l,1.4378466666666663
Vietnam,Co.op,milk,Sữa dinh dưỡng Vinamilk không đường 48 bịch x 220ml (thùng),370000.0,14.50918,10.56,l,1.373975378787879
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vinamilk 100% sữa tươi không đường 6 x 220ml (bộ),52000.0,2.039128,1.32,l,1.5447939393939394
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vinamilk 100% sữa tươi không đường 48x220ml (thùng),413000.0,16.195382000000002,10.56,l,1.5336535984848487
Vietnam,Co.op,milk,Sữa dinh dưỡng Vinamilk không đường gói 220ml (bịch),7800.0,0.3058692,0.22,l,1.3903145454545456
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vinamilk 100% sữa tươi không đường 220ml (bịch),8800.0,0.34508320000000003,0.22,l,1.56856
Vietnam,Co.op,milk,Sữa tươi tiệt trùng TH nguyên chất 48 bịch x 220ml (thùng),420800.0,16.5012512,10.56,l,1.562618484848485
Vietnam,Co.op,milk,Sữa dinh dưỡng tiệt trùng VPMILK OMEGA không đường gói 220ml (gói),8200.0,0.32155480000000003,0.22,l,1.4616127272727273
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Dalat Milk không đường 220ml (bịch),8400.0,0.3293976,0.22,l,1.497261818181818
Vietnam,Co.op,milk,Sữa tươi tiệt trùng TH True Milk nguyên chất bịch 220ml (gói),9000.0,0.352926,0.22,l,1.6042090909090905
Vietnam,Co.op,milk,Sữa tươi tiệt trùng NutiMilk tươi sạch nguyên chất hộp giấy 12 x 1L (thùng),433000.0,16.979662,12.0,l,1.4149718333333334
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Australia’s Own nguyên kem 1L (hộp),46900.0,1.8391366,1.0,l,1.8391366
Vietnam,Co.op,milk,Sữa tươi VPmilk Uht không đường thùng 48 x 180ml (thùng),419000.0,16.430666,8.64,l,1.901697453703704
Vietnam,Co.op,milk,Sữa tươi nguyên chất tiệt trùng Green Farm Organic hộp giấy 1L (hộp),55800.0,2.1881412,1.0,l,2.1881412
Vietnam,Co.op,milk,Sữa tươi tiệt trùng TH True Gold 4 x 180ml (lốc),71200.0,2.7920368,0.72,l,3.8778288888888883
Vietnam,Co.op,milk,Sữa tươi thanh trùng Green Farm không đường 900ml (hộp),49500.0,1.941093,0.9,l,2.15677
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Cowhead nguyên kem hộp giấy 1L – CX – F (hộp),47900.0,1.8783506,1.0,l,1.8783506
Vietnam,Co.op,milk,Sữa tiệt trùng Devondale pure milk 6 x 200ml (lốc),105000.0,4.11747,1.2,l,3.431225
Vietnam,Co.op,milk,Sữa tươi tiệt trùng TH nguyên chất 48 x 110ml (thùng),298800.0,11.7171432,5.28,l,2.2191559090909094
Vietnam,Co.op,milk,Sữa tươi tiệt trùng NutiMilk tươi sạch nguyên chất hộp 1L (hộp),36500.0,1.431311,1.0,l,1.431311
Vietnam,Co.op,milk,Sữa tươi Meadow Fresh canxi hộp giấy 1L (hộp),61900.0,2.4273466,1.0,l,2.4273466
Vietnam,Co.op,milk,Sữa tươi tiệt trùng ít béo Meadow Fresh hộp 1L (hộp),51300.0,2.0116782,1.0,l,2.0116782
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Nuitmilk tươi sạch nguyên chất 4x180ml (lốc),34000.0,1.3332760000000001,0.72,l,1.8517722222222222
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vinamilk 100% ít béo không đường lốc 4x180ml (lốc),33700.0,1.3215118000000001,0.72,l,1.8354330555555558
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Reta milk 1L (hộp),48600.0,1.9058004,1.0,l,1.9058004
Vietnam,Co.op,milk,Sữa tươi tiệt trùng President nguyên kem 3.5% béo 1L (hộp),53000.0,2.078342,1.0,l,2.078342
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Mlekovita nguyên kem 3.5% béo 1L (hộp),42800.0,1.6783592,1.0,l,1.6783592
Vietnam,Co.op,milk,Sữa tươi nguyên chất tiệt trùng Green Farm 12x1L (thùng),500400.0,19.6226856,12.0,l,1.6352238000000001
Vietnam,Co.op,milk,Sữa tươi nguyên chất tiệt trùng Green Farm 1L (hộp),41700.0,1.6352238000000001,1.0,l,1.6352238000000001
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vinamilk 100% sữa tươi không đường lốc 4x180ml (lốc),33700.0,1.3215118000000001,0.72,l,1.8354330555555558
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vitadairy sữa non 24x180ml (thùng),315000.0,12.35241,4.32,l,2.859354166666667
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vitadairy sữa non 3x180ml (lốc),39800.0,1.5607172,0.54,l,2.8902170370370373
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vinamilk Green Farm không đường thùng 48x180ml (thùng),464000.0,18.195296,8.64,l,2.105937037037037
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Emborg nguyên kem hộp 1L (hộp),45500.0,1.784237,1.0,l,1.784237
Vietnam,Co.op,milk,Sữa tươi tiệt trùng nguyên kem Harvey Fresh 1L – F (hộp),55500.0,2.176377,1.0,l,2.176377
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vinamilk 100% không đường thùng 48x180ml (thùng),403000.0,15.803242000000001,8.64,l,1.8290789351851853
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vinamilk 100% không đường hộp giấy 1L (hộp),37500.0,1.470525,1.0,l,1.470525
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vinamilk Green Farm không đường 4x180ml (lốc),39000.0,1.529346,0.72,l,2.1240916666666663
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vinamilk 100% không đường thùng 12x1L (thùng),449000.0,17.607086,12.0,l,1.4672571666666663
Vietnam,Co.op,milk,Sữa tươi tiệt trùng TH ngũ cốc 48x180ml (thùng),583200.0,22.8696048,8.64,l,2.646945
Vietnam,Co.op,milk,Sữa tươi tiệt trùng TH ngũ cốc 4x180ml (lốc),48600.0,1.9058004,0.72,l,2.646945
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Promess Vitamin hộp giấy 1L (hộp),49800.0,1.9528572,1.0,l,1.9528572
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Vinamilk 100% ít béo không đường thùng 48x180ml (thùng),403000.0,15.803242000000001,8.64,l,1.8290789351851853
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Anchor nguyên chất hộp giấy 1L (hộp),60500.0,2.372447,1.0,l,2.372447
Vietnam,Co.op,milk,Sữa tươi tiệt trùng nguyên chất TH True Milk 4 x 110 ml (lốc),24900.0,0.9764286,0.44,l,2.2191559090909094
Vietnam,Co.op,milk,Sữa tươi Devondale nguyên chất hộp 1L (hộp),67900.0,2.6626306,1.0,l,2.6626306
Vietnam,Co.op,milk,Sữa tươi tiệt trùng TH không đường 48x180ml (thùng),446400.0,17.5051296,8.64,l,2.0260566666666664
Vietnam,Co.op,milk,Sữa tiệt trùng Dutch Lady không đường 48x180ml (thùng),395000.0,15.48953,8.64,l,1.7927696759259262
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Dutch Lady không đường 12x965ml (thùng),418200.0,16.3992948,11.58,l,1.4161739896373058
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Dalat không đường 48x180ml (thùng),422400.0,16.5639936,8.64,l,1.9171288888888887
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Dalat không đường 4x180ml (lốc),35200.0,1.3803328000000001,0.72,l,1.9171288888888887
Vietnam,Co.op,milk,Sữa tươi VPmilk Uht không đường lốc 4 x 180ml (lốc),35600.0,1.3960184,0.72,l,1.9389144444444446
Vietnam,Co.op,milk,Sữa tươi tiệt trùng TH True Milk nguyên chất hộp 1L (hộp),39200.0,1.5371888,1.0,l,1.5371888
Vietnam,Co.op,milk,Sữa tiệt trùng Dutch Lady không đường hộp giấy 965ml (hộp),34900.0,1.3685686000000001,0.965,l,1.4182058031088085
Vietnam,Co.op,milk,Sữa tươi Meadow Fresh ít béo hộp giấy 200ml (lốc),47500.0,1.862665,0.6,l,3.1044416666666668
Vietnam,Co.op,milk,Sữa tươi Meadow Fresh canxi 3 x 200ml (lốc),54500.0,2.137163,0.6,l,3.5619383333333325
Vietnam,Co.op,milk,Sữa tươi Meadow Fresh nguyên kem hộp giấy 3 x 200ml (lốc),47500.0,1.862665,0.6,l,3.1044416666666668
Vietnam,Co.op,milk,Sữa dinh dưỡng Vinamilk Flex không đường 1L (hộp),36500.0,1.431311,1.0,l,1.431311
Vietnam,Co.op,milk,Sữa tiệt trùng Dutch Lady không đường lốc 4 x 180ml (lốc),33000.0,1.294062,0.72,l,1.7973083333333335
Vietnam,Co.op,milk,Sữa tươi Meadow Fresh nguyên kem hộp giấy 1L (hộp),52400.0,2.0548136,1.0,l,2.0548136
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Promess không béo hộp 1L (hộp),48800.0,1.9136432,1.0,l,1.9136432
Vietnam,Co.op,milk,Sữa tươi tiệt trùng nguyên kem Promess hộp 1L (hộp),48800.0,1.9136432,1.0,l,1.9136432
Vietnam,Co.op,milk,Sữa tươi tiệt trùng ít béo Promess hộp 1L (hộp),48800.0,1.9136432,1.0,l,1.9136432
Vietnam,Co.op,milk,Sữa tươi tiệt trùng Promess ít béo 3x200ml (lốc),40300.0,1.5803242,0.6,l,2.633873666666667
Vietnam,Co.op,milk,Sữa tươi thanh trùng Dalat milk nguyên chất 950ml (hộp),47600.0,1.8665864,0.95,l,1.9648277894736843
Vietnam,Co.op,milk,Sữa tươi tiệt trùng TH true MILK không đường lốc 4 hộp x 180ml (lốc),37200.0,1.4587608,0.72,l,2.0260566666666664
Vietnam,Co.op,yogurt,Sữa chua ăn TH Topkid vani 48 x 60g (thùng),294000.0,11.528916,2.88,kg,4.003095833333333
Vietnam,Co.op,yogurt,Sữa chua hoa quả Hoff táo 4 x 55g (lốc),45700.0,1.7920798,0.22,kg,8.145817272727273
Vietnam,Co.op,yogurt,Sữa chua hoa quả Hoff nguyên bản 4 x 55g (lốc),45700.0,1.7920798,0.22,kg,8.145817272727273
Vietnam,Co.op,yogurt,Sữa chua ăn Vinamilk có đường lốc 4 hủ x 100g (lốc),26000.0,1.019564,0.4,kg,2.5489100000000002
Vietnam,Co.op,yogurt,Sữa chua ăn Vinamilk ít đường lốc 4 x 100g (lốc),26000.0,1.019564,0.4,kg,2.5489100000000002
Vietnam,Co.op,yogurt,Sữa chua TH Yogurt ít đường 48x100g (thùng),350400.0,13.740585600000001,4.8,kg,2.862622
Vietnam,Co.op,yogurt,Sữa chua tươi nha đam Dalat Milk 100g – CX – F (hộp),11500.0,0.450961,0.1,kg,4.50961
Vietnam,Co.op,yogurt,Sữa chua dâu tây Dalat Milk 100g – CX – F (hộp),11500.0,0.450961,0.1,kg,4.50961
Vietnam,Co.op,yogurt,Sữa chua tươi vị đào Dalat Milk 100g – CX – F (hộp),11500.0,0.450961,0.1,kg,4.50961
Vietnam,Co.op,yogurt,Sữa chua ăn Vinamilk lựu đỏ ít đường 24x100g (thùng),199000.0,7.803586,2.4,kg,3.251494166666667
Vietnam,Co.op,yogurt,Sữa chua ăn Vinamilk lựu đỏ ít đường 4x100g (lốc),33800.0,1.3254332,0.4,kg,3.313583
Vietnam,Co.op,yogurt,Sữa chua ăn Vinamilk nha đam ít đường collagen 24x100g (thùng),199000.0,7.803586,2.4,kg,3.251494166666667
Vietnam,Co.op,yogurt,Sữa chua ăn Vinamilk nha đam ít đường collagen 4x100g (lốc),33800.0,1.3254332,0.4,kg,3.313583
Vietnam,Co.op,yogurt,Sữa chua Vinamilk nếp cẩm thùng 24x100g (thùng),198000.0,7.764372,2.4,kg,3.2351550000000002
Vietnam,Co.op,yogurt,Sữa chua Vinamilk Green Farm ít đường 24x100g (thùng),164000.0,6.431096,2.4,kg,2.6796233333333332
Vietnam,Co.op,yogurt,Sữa chua Vinamilk Green Farm có đường 24x100g (thùng),164000.0,6.431096,2.4,kg,2.6796233333333332
Vietnam,Co.op,yogurt,Sữa chua hoa quả Hoff chuối 4 x 55g (lốc),45700.0,1.7920798,0.22,kg,8.145817272727273
Vietnam,Co.op,yogurt,Sữa chua hoa quả Hoff dâu 4 x 55g (lốc),45700.0,1.7920798,0.22,kg,8.145817272727273
Vietnam,Co.op,yogurt,Sữa chua ăn TH Topkid chuối lúa mạch 4 x 60g (lốc),24500.0,0.960743,0.24,kg,4.003095833333333
Vietnam,Co.op,yogurt,Sữa chua ăn TH Topkid vani 4 x 60g (lốc),24500.0,0.960743,0.24,kg,4.003095833333333
Vietnam,Co.op,yogurt,Sữa chua TH Yogurt ít đường 4x100g (lốc),29200.0,1.1450488,0.4,kg,2.862622
Vietnam,Co.op,yogurt,Sữa chua Vinamilk trái cây thùng 48x100g (thùng),375000.0,14.70525,4.8,kg,3.06359375
Vietnam,Co.op,yogurt,Sữa chua Vinamilk dâu thùng 48x100g (thùng),375000.0,14.70525,4.8,kg,3.06359375
Vietnam,Co.op,yogurt,Sữa chua Vinamilk có đường thùng 48x100g (thùng),310000.0,12.15634,4.8,kg,2.532570833333333
Vietnam,Co.op,yogurt,Sữa chua Vinamilk Green Farm có đường 4x100g (lốc),28000.0,1.097992,0.4,kg,2.74498
Vietnam,Co.op,yogurt,Sữa chua Vinamilk Love Yogurt nếp cẩm thùng 48x100g (thùng),385000.0,15.09739,4.8,kg,3.145289583333333
Vietnam,Co.op,yogurt,Sữa chua Nutimilk có đường 48x100g (thùng),296000.0,11.607344,4.8,kg,2.4181966666666663
Vietnam,Co.op,yogurt,Sữa chua Nutimilk nha đam 48x100g (thùng),355000.0,13.92097,4.8,kg,2.9002020833333333
Vietnam,Co.op,yogurt,Sữa chua Đà Lạt Milk tự nhiên 500g (hộp),47400.0,1.8587436,0.5,kg,3.7174872
Vietnam,Co.op,yogurt,Sữa chua Đà Lạt Milk có đường 500g (hộp),47400.0,1.8587436,0.5,kg,3.7174872
Vietnam,Co.op,yogurt,Sữa chua ăn TH True nha Đam 48x100g (thùng),396000.0,15.528744,4.8,kg,3.2351550000000002
Vietnam,Co.op,yogurt,Sữa chua ăn TH Sầu Riêng 4x100g (lốc),33000.0,1.294062,0.4,kg,3.2351550000000002
Vietnam,Co.op,yogurt,Sữa chua ăn TH Sầu Riêng 48x100g (thùng),396000.0,15.528744,4.8,kg,3.2351550000000002
Vietnam,Co.op,yogurt,Sữa chua Vinamilk Green Farm ít đường lốc 4x100g (lốc),28000.0,1.097992,0.4,kg,2.74498
Vietnam,Co.op,yogurt,Sữa chua phô mai Sài Gòn Milk 100g (hộp),12500.0,0.490175,0.1,kg,4.90175
Vietnam,Co.op,yogurt,Sữa chua ăn TH Truemilk có đường 4 x 100g (lốc),29200.0,1.1450488,0.4,kg,2.862622
Vietnam,Co.op,yogurt,Sữa chua Vinamilk trân châu đường đen lốc 4 hủ x 100g (lốc),36500.0,1.431311,0.4,kg,3.5782775
Vietnam,Co.op,yogurt,Sữa chua ăn TH true milk trái cây lốc 4 hủ x100g (lốc),33000.0,1.294062,0.4,kg,3.2351550000000002
Vietnam,Co.op,yogurt,Sữa chua ăn TH true milk việt quất lốc 4x100g (lốc),33000.0,1.294062,0.4,kg,3.2351550000000002
Vietnam,Co.op,yogurt,Sữa chua ăn TH True milk vị tự nhiên lốc 4 hủ x100g (lốc),29200.0,1.1450488,0.4,kg,2.862622
Vietnam,Co.op,yogurt,Sữa chua ăn TH True nha đam 4x100g (lốc),33000.0,1.294062,0.4,kg,3.2351550000000002
Vietnam,Co.op,yogurt,Sữa chua ăn Nutimilk nha đam lốc 4 x 100g (lốc),29800.0,1.1685772,0.4,kg,2.921443
Vietnam,Co.op,yogurt,Sữa chua Nutimilk có đường lốc 4 x 100g (lốc),24800.0,0.9725072,0.4,kg,2.431268
Vietnam,Co.op,yogurt,Sữa chua Susu IQ táo chuối lốc 4x80g (lốc),29000.0,1.137206,0.32,kg,3.55376875
Vietnam,Co.op,yogurt,Sữa chua ăn Vinamilk Susu IQ dâu chuối lốc 4x80g (lốc),29000.0,1.137206,0.32,kg,3.55376875
Vietnam,Co.op,yogurt,Sữa chua ăn Vinamilk Susu IQ có đường lốc 4x80g (lốc),29000.0,1.137206,0.32,kg,3.55376875
Vietnam,Co.op,yogurt,Sữa chua ăn Vinamilk nếp cẩm lốc 4x100g (lốc),33500.0,1.313669,0.4,kg,3.2841725
Vietnam,Co.op,condensed_milk,Sữa đặc Ông Thọ đỏ cao cấp hộp giấy 1kg (hộp),62700.0,2.4587178,1.0,kg,2.4587178
Vietnam,Co.op,condensed_milk,Sữa đặc Ông Thọ hộp giấy đỏ 24 x 380g (thùng),607000.0,23.802898,9.12,kg,2.6099668859649126
Vietnam,Co.op,condensed_milk,Sữa đặc Ông Thọ chữ xanh hộp giấy thùng 24x380g (thùng),636000.0,24.940104,9.12,kg,2.7346605263157895
Vietnam,Co.op,condensed_milk,Sữa đặc Ông Thọ chữ xanh thùng 48x380g (thùng),1273000.0,49.919422000000004,18.24,kg,2.736810416666667
Vietnam,Co.op,condensed_milk,Sữa đặc ông thọ Vinamilk có đường 6 hộp x 40g (hộp),27900.0,1.0940706,0.24,kg,4.5586275
Vietnam,Co.op,condensed_milk,Sữa đặc Ông Thọ đỏ hộp 380g (hộp),25500.0,0.999957,0.38,kg,2.631465789473684
Vietnam,Co.op,condensed_milk,Sữa đặc có đường Hoàn Hảo lon 380g (lon),20200.0,0.7921228,0.38,kg,2.084533684210526
Vietnam,Co.op,condensed_milk,Sữa đặc có đường Ông Thọ đỏ tuýp 165g (cái),19600.0,0.7685944,0.165,kg,4.6581478787878785
Vietnam,Co.op,condensed_milk,Sữa đặc Ông Thọ chữ xanh hộp thiếc 380g (lon),26700.0,1.0470138,0.38,kg,2.7552994736842105
Vietnam,Co.op,condensed_milk,Sữa đặc Vinamilk Tài Lộc có đường hộp thiếc 380g (lon),16600.0,0.6509524,0.38,kg,1.7130326315789473
Vietnam,Co.op,condensed_milk,Sữa đặc Ông Thọ chữ xanh hộp giấy 380g (hộp),26700.0,1.0470138,0.38,kg,2.7552994736842105
Vietnam,Co.op,condensed_milk,"Sữa đặc Ngôi sao Phương Nam xanh biển hộp 1,284kg (hộp)",57000.0,2.235198,1.284,kg,1.7408084112149533
Vietnam,Co.op,condensed_milk,Sữa đặc có đường Dairy Champ lon 500g (lon),28000.0,1.097992,0.5,kg,2.195984
Vietnam,Co.op,condensed_milk,Sữa đặc có đường Ông Thọ đỏ hộp giấy 1284g (hộp),79800.0,3.1292772,1.284,kg,2.437131775700935
Vietnam,Co.op,condensed_milk,Sữa đặc Ông Thọ trắng nhãn vàng lon 380g có nắp khui (lon),32500.0,1.2744550000000001,0.38,kg,3.353828947368421
Vietnam,Co.op,condensed_milk,Sữa đặc có đường Ông Thọ nhãn đỏ 380g (lon),25500.0,0.999957,0.38,kg,2.631465789473684
Vietnam,Co.op,condensed_milk,Sữa đặc Dutch Lady xanh biển lon 380g (lon),26300.0,1.0313282,0.38,kg,2.714021578947369
Vietnam,Co.op,green_tea,Trà hoa sen Phúc Long 150g (hộp),76500.0,2.999871,0.15,kg,19.99914
Vietnam,Co.op,green_tea,Trà túi lọc Thái Nguyên hương sen Việt Anh 25 túi x 2g (hộp),25600.0,1.0038784,0.05,kg,20.077568
Vietnam,Co.op,ground_coffee,Cafe rang xay King Inspire Blend 3 gói 500g (gói),196000.0,7.685944,0.5,kg,15.371888
Vietnam,Co.op,ground_coffee,Cà phê Phố rang xay gói 450g (gói),110500.0,4.333147,0.45,kg,9.629215555555556
Vietnam,Co.op,ground_coffee,Cà phê rang xay Expert Blend King 2 gói 500g (gói),120000.0,4.70568,0.5,kg,9.41136
Vietnam,Co.op,ground_coffee,Cà phê rang xay K-Morning gói 227g (gói),74500.0,2.921443,0.227,kg,12.86979295154185
Vietnam,Co.op,ground_coffee,Cà phê Arabica Mê Trang gói 500g (gói),80000.0,3.13712,0.5,kg,6.27424
Vietnam,Co.op,ground_coffee,Cà phê sáng tạo 8 Trung Nguyên 500g (hộp),606000.0,23.763684,0.5,kg,47.527368
Vietnam,Co.op,ground_coffee,Cà phê xay HIGHLANDS moka gói 200g (bịch),116500.0,4.568431,0.2,kg,22.842155
Vietnam,Co.op,ground_coffee,Cà phê OB Mê Trang 500g (gói),93000.0,3.6469020000000003,0.5,kg,7.293804000000001
Vietnam,Co.op,ground_coffee,Cà phê chế phin số 5 Trung Nguyên 500g (gói),279400.0,10.9563916,0.5,kg,21.9127832
Vietnam,Co.op,ground_coffee,Cà phê rang xay King Coffee Golden hộp 450g (hộp),392000.0,15.371888,0.45,kg,34.15975111111111
Vietnam,Co.op,ground_coffee,Cà phê Highlands truyền thống gói 200g (gói),83000.0,3.254762,0.2,kg,16.27381
Vietnam,Co.op,ground_coffee,Cà phê I Trung Nguyên khát vọng gói 500g (gói),101000.0,3.960614,0.5,kg,7.921228
Vietnam,Co.op,ground_coffee,Cà phê rang xay K-BLACK gói 454g (gói),214000.0,8.391796,0.454,kg,18.48413215859031
Vietnam,Co.op,ground_coffee,Cà phê Highlands culi 200g (gói),107000.0,4.195898,0.2,kg,20.979490000000002
Vietnam,Co.op,ground_coffee,Cà phê rang xay In.Blend King gói 500g (gói),141500.0,5.548781,0.5,kg,11.097562
Vietnam,Co.op,ground_coffee,Cà Phê Trung Nguyên Sáng Tạo 1 Gói 340g (gói),89700.0,3.5174958000000003,0.34,kg,10.345575882352941
Vietnam,Co.op,ground_coffee,Cà Phê Trung Nguyên Gourmet Blend Hộp 500g (hộp),166300.0,6.5212882,0.5,kg,13.0425764
Vietnam,Co.op,ground_coffee,Cà Phê Trung Nguyên Nâu gói 500g (gói),128800.0,5.0507632000000005,0.5,kg,10.101526400000001
Vietnam,Co.op,ground_coffee,Cà Phê Sạch Mê Trang MC Số 1 Gói 500g (gói),113500.0,4.450789,0.5,kg,8.901578
