,name,price,uom,product_type,supermarket,weight,price_kg,number_of_units,price_unit,volume,price_lit
1918,Bánh mì tươi 160g-SS990 – F,0.509782,phần,bread,Co.op,160.0,3.1861375,,,,
1919,Bánh baguette dài 230g-SS990 – F,0.39214,phần,bread,Co.op,230.0,1.7049565217391305,,,,
1920,Bánh Sandwich óc chó 250g – F,1.254848,bịch,bread,Co.op,250.0,5.019392,,,,
1921,Bánh sandwich 250g – F,0.941136,gói,bread,Co.op,250.0,3.764544,,,,
1922,Bánh mì sandwich 275g,0.803887,cái,bread,Co.op,275.0,2.9232254545454546,,,,
1923,Bánh mì sandwich tươi lạt Otto 450g,1.0823064,gói,bread,Co.op,450.0,2.4051253333333333,,,,
1924,Bánh mì sandwich tươi lạt Otto 220g,0.607817,bịch,bread,Co.op,220.0,2.7628045454545456,,,,
1925,Bánh mì Plain trắng 130g – SB990,0.78428,cái,bread,Co.op,130.0,6.032923076923077,,,,
1926,Bánh mì sandwich Staff 275g,0.7803586,cái,bread,Co.op,275.0,2.837667636363636,,,,
1927,Bánh mì sandwich Staff 110g,0.3490046,cái,bread,Co.op,110.0,3.172769090909091,,,,
1928,Bánh mì Paket Bảo Ngọc 108g,0.470568,cái,bread,Co.op,108.0,4.357111111111111,,,,
1929,Sữa tiệt trùng Dutch Lady không đường 220ml,0.2705766,gói,milk,Co.op,,,,,220.0,1.2298936363636364
1930,Sữa tiệt trùng Dutch Lady không đường 48 x 220ml,12.901406,thùng,milk,Co.op,,,,,10560.0,1.221724053030303
1931,Sữa dinh dưỡng Vinamilk không đường 6 gói x 220ml,1.8234510000000002,bộ,milk,Co.op,,,,,1320.0,1.3814022727272728
1932,Sữa tươi tiệt trùng Dalat không đường 48 x 220ml,15.7483424,thùng,milk,Co.op,,,,,10560.0,1.491320303030303
1933,Sữa tươi tiệt trùng Dutch Lady không đường 48 x 180ml,12.273982,thùng,milk,Co.op,,,,,8640.0,1.4205997685185185
1934,Sữa tươi tiệt trùng Dutch Lady không đường 180ml,0.2588124,bịch,milk,Co.op,,,,,180.0,1.4378466666666667
1935,Sữa dinh dưỡng Vinamilk không đường 48 bịch x 220ml,14.50918,thùng,milk,Co.op,,,,,10560.0,1.373975378787879
1936,Sữa tươi tiệt trùng Vinamilk 100% sữa tươi không đường 6 x 220ml,2.039128,bộ,milk,Co.op,,,,,1320.0,1.5447939393939394
1937,Sữa tươi tiệt trùng Vinamilk 100% sữa tươi không đường 48x220ml,16.195382000000002,thùng,milk,Co.op,,,,,10560.0,1.5336535984848487
1938,Sữa dinh dưỡng Vinamilk không đường gói 220ml,0.3058692,bịch,milk,Co.op,,,,,220.0,1.3903145454545456
1939,Sữa tươi tiệt trùng Vinamilk 100% sữa tươi không đường 220ml,0.34508320000000003,bịch,milk,Co.op,,,,,220.0,1.56856
1940,Sữa tươi tiệt trùng TH nguyên chất 48 bịch x 220ml,16.5012512,thùng,milk,Co.op,,,,,10560.0,1.562618484848485
1941,Sữa dinh dưỡng tiệt trùng VPMILK OMEGA không đường gói 220ml,0.32155480000000003,gói,milk,Co.op,,,,,220.0,1.4616127272727273
1942,Sữa tươi tiệt trùng Dalat Milk không đường 220ml,0.3293976,bịch,milk,Co.op,,,,,220.0,1.497261818181818
1943,Sữa tươi tiệt trùng TH True Milk nguyên chất bịch 220ml,0.352926,gói,milk,Co.op,,,,,220.0,1.6042090909090907
1944,Sữa tươi tiệt trùng NutiMilk tươi sạch nguyên chất hộp giấy 12 x 1L,16.979662,thùng,milk,Co.op,,,,,12000.0,1.4149718333333334
1945,Sữa tươi tiệt trùng Australia’s Own nguyên kem 1L,1.8391366,hộp,milk,Co.op,,,,,1000.0,1.8391366
1946,Sữa tươi VPmilk Uht không đường thùng 48 x 180ml,16.430666,thùng,milk,Co.op,,,,,8640.0,1.901697453703704
1947,Sữa tươi nguyên chất tiệt trùng Green Farm Organic hộp giấy 1L,2.1881412,hộp,milk,Co.op,,,,,1000.0,2.1881412
1948,Sữa tươi tiệt trùng TH True Gold 4 x 180ml,2.7920368,lốc,milk,Co.op,,,,,720.0,3.877828888888889
1949,Sữa tươi thanh trùng Green Farm không đường 900ml,1.941093,hộp,milk,Co.op,,,,,900.0,2.15677
1950,Sữa tươi tiệt trùng Cowhead nguyên kem hộp giấy 1L – CX – F,1.8783506,hộp,milk,Co.op,,,,,1000.0,1.8783506
1951,Sữa tiệt trùng Devondale pure milk 6 x 200ml,4.11747,lốc,milk,Co.op,,,,,1200.0,3.431225
1952,Sữa tươi tiệt trùng TH nguyên chất 48 x 110ml,11.7171432,thùng,milk,Co.op,,,,,5280.0,2.2191559090909094
1953,Sữa tươi tiệt trùng NutiMilk tươi sạch nguyên chất hộp 1L,1.431311,hộp,milk,Co.op,,,,,1000.0,1.431311
1954,Sữa tươi Meadow Fresh canxi hộp giấy 1L,2.4273466,hộp,milk,Co.op,,,,,1000.0,2.4273466
1955,Sữa tươi tiệt trùng ít béo Meadow Fresh hộp 1L,2.0116782,hộp,milk,Co.op,,,,,1000.0,2.0116782
1956,Sữa tươi tiệt trùng Nuitmilk tươi sạch nguyên chất 4x180ml,1.3332760000000001,lốc,milk,Co.op,,,,,720.0,1.8517722222222222
1957,Sữa tươi tiệt trùng Vinamilk 100% ít béo không đường lốc 4x180ml,1.3215118000000001,lốc,milk,Co.op,,,,,720.0,1.8354330555555556
1958,Sữa tươi tiệt trùng Reta milk 1L,1.9058004,hộp,milk,Co.op,,,,,1000.0,1.9058004
1959,Sữa tươi tiệt trùng President nguyên kem 3.5% béo 1L,2.078342,hộp,milk,Co.op,,,,,1000.0,2.078342
1960,Sữa tươi tiệt trùng Mlekovita nguyên kem 3.5% béo 1L,1.6783592,hộp,milk,Co.op,,,,,1000.0,1.6783592
1961,Sữa tươi nguyên chất tiệt trùng Green Farm 12x1L,19.6226856,thùng,milk,Co.op,,,,,12000.0,1.6352238000000001
1962,Sữa tươi nguyên chất tiệt trùng Green Farm 1L,1.6352238000000001,hộp,milk,Co.op,,,,,1000.0,1.6352238000000001
1963,Sữa tươi tiệt trùng Vinamilk 100% sữa tươi không đường lốc 4x180ml,1.3215118000000001,lốc,milk,Co.op,,,,,720.0,1.8354330555555556
1964,Sữa tươi tiệt trùng Vitadairy sữa non 24x180ml,12.35241,thùng,milk,Co.op,,,,,4320.0,2.859354166666667
1965,Sữa tươi tiệt trùng Vitadairy sữa non 3x180ml,1.5607172,lốc,milk,Co.op,,,,,540.0,2.8902170370370373
1966,Sữa tươi tiệt trùng Vinamilk Green Farm không đường thùng 48x180ml,18.195296,thùng,milk,Co.op,,,,,8640.0,2.105937037037037
1967,Sữa tươi tiệt trùng Emborg nguyên kem hộp 1L,1.784237,hộp,milk,Co.op,,,,,1000.0,1.784237
1968,Sữa tươi tiệt trùng nguyên kem Harvey Fresh 1L – F,2.176377,hộp,milk,Co.op,,,,,1000.0,2.176377
1969,Sữa tươi tiệt trùng Vinamilk 100% không đường thùng 48x180ml,15.803242000000001,thùng,milk,Co.op,,,,,8640.0,1.8290789351851853
1970,Sữa tươi tiệt trùng Vinamilk 100% không đường hộp giấy 1L,1.470525,hộp,milk,Co.op,,,,,1000.0,1.470525
1971,Sữa tươi tiệt trùng Vinamilk Green Farm không đường 4x180ml,1.529346,lốc,milk,Co.op,,,,,720.0,2.1240916666666667
1972,Sữa tươi tiệt trùng Vinamilk 100% không đường thùng 12x1L,17.607086,thùng,milk,Co.op,,,,,12000.0,1.4672571666666665
1973,Sữa tươi tiệt trùng TH ngũ cốc 48x180ml,22.8696048,thùng,milk,Co.op,,,,,8640.0,2.646945
1974,Sữa tươi tiệt trùng TH ngũ cốc 4x180ml,1.9058004,lốc,milk,Co.op,,,,,720.0,2.646945
1975,Sữa tươi tiệt trùng Promess Vitamin hộp giấy 1L,1.9528572,hộp,milk,Co.op,,,,,1000.0,1.9528572
1976,Sữa tươi tiệt trùng Vinamilk 100% ít béo không đường thùng 48x180ml,15.803242000000001,thùng,milk,Co.op,,,,,8640.0,1.8290789351851853
1977,Sữa tươi tiệt trùng Anchor nguyên chất hộp giấy 1L,2.372447,hộp,milk,Co.op,,,,,1000.0,2.372447
1978,Sữa tươi tiệt trùng nguyên chất TH True Milk 4 x 110 ml,0.9764286,lốc,milk,Co.op,,,,,440.0,2.2191559090909094
1979,Sữa tươi Devondale nguyên chất hộp 1L,2.6626306,hộp,milk,Co.op,,,,,1000.0,2.6626306
1980,Sữa tươi tiệt trùng TH không đường 48x180ml,17.5051296,thùng,milk,Co.op,,,,,8640.0,2.026056666666667
1981,Sữa tiệt trùng Dutch Lady không đường 48x180ml,15.48953,thùng,milk,Co.op,,,,,8640.0,1.7927696759259262
1982,Sữa tươi tiệt trùng Dutch Lady không đường 12x965ml,16.3992948,thùng,milk,Co.op,,,,,11580.0,1.4161739896373058
1983,Sữa tươi tiệt trùng Dalat không đường 48x180ml,16.5639936,thùng,milk,Co.op,,,,,8640.0,1.9171288888888887
1984,Sữa tươi tiệt trùng Dalat không đường 4x180ml,1.3803328000000001,lốc,milk,Co.op,,,,,720.0,1.9171288888888887
1985,Sữa tươi VPmilk Uht không đường lốc 4 x 180ml,1.3960184,lốc,milk,Co.op,,,,,720.0,1.9389144444444446
1986,Sữa tươi tiệt trùng TH True Milk nguyên chất hộp 1L,1.5371888,hộp,milk,Co.op,,,,,1000.0,1.5371888
1987,Sữa tiệt trùng Dutch Lady không đường hộp giấy 965ml,1.3685686000000001,hộp,milk,Co.op,,,,,965.0,1.4182058031088085
1988,Sữa tươi Meadow Fresh ít béo hộp giấy 200ml,1.862665,lốc,milk,Co.op,,,,,600.0,3.1044416666666668
1989,Sữa tươi Meadow Fresh canxi 3 x 200ml,2.137163,lốc,milk,Co.op,,,,,600.0,3.5619383333333334
1990,Sữa tươi Meadow Fresh nguyên kem hộp giấy 3 x 200ml,1.862665,lốc,milk,Co.op,,,,,600.0,3.1044416666666668
1991,Sữa dinh dưỡng Vinamilk Flex không đường 1L,1.431311,hộp,milk,Co.op,,,,,1000.0,1.431311
1992,Sữa tiệt trùng Dutch Lady không đường lốc 4 x 180ml,1.294062,lốc,milk,Co.op,,,,,720.0,1.7973083333333335
1993,Sữa tươi Meadow Fresh nguyên kem hộp giấy 1L,2.0548136,hộp,milk,Co.op,,,,,1000.0,2.0548136
1994,Sữa tươi tiệt trùng Promess không béo hộp 1L,1.9136432,hộp,milk,Co.op,,,,,1000.0,1.9136432
1995,Sữa tươi tiệt trùng nguyên kem Promess hộp 1L,1.9136432,hộp,milk,Co.op,,,,,1000.0,1.9136432
1996,Sữa tươi tiệt trùng ít béo Promess hộp 1L,1.9136432,hộp,milk,Co.op,,,,,1000.0,1.9136432
1997,Sữa tươi tiệt trùng Promess ít béo 3x200ml,1.5803242,lốc,milk,Co.op,,,,,600.0,2.633873666666667
1998,Sữa tươi thanh trùng Dalat milk nguyên chất 950ml,1.8665864,hộp,milk,Co.op,,,,,950.0,1.9648277894736843
1999,Sữa tươi tiệt trùng TH true MILK không đường lốc 4 hộp x 180ml,1.4587608,lốc,milk,Co.op,,,,,720.0,2.026056666666667
2000,Sữa chua ăn TH Topkid vani 48 x 60g,11.528916,thùng,yogurt,Co.op,2880.0,4.003095833333333,,,,
2001,Sữa chua hoa quả Hoff táo 4 x 55g,1.7920798,lốc,yogurt,Co.op,220.0,8.145817272727273,,,,
2002,Sữa chua hoa quả Hoff nguyên bản 4 x 55g,1.7920798,lốc,yogurt,Co.op,220.0,8.145817272727273,,,,
2003,Sữa chua ăn Vinamilk có đường lốc 4 hủ x 100g,1.019564,lốc,yogurt,Co.op,400.0,2.5489100000000002,,,,
2004,Sữa chua ăn Vinamilk ít đường lốc 4 x 100g,1.019564,lốc,yogurt,Co.op,400.0,2.5489100000000002,,,,
2005,Sữa chua TH Yogurt ít đường 48x100g,13.740585600000001,thùng,yogurt,Co.op,4800.0,2.862622,,,,
2006,Sữa chua tươi nha đam Dalat Milk 100g – CX – F,0.450961,hộp,yogurt,Co.op,100.0,4.50961,,,,
2007,Sữa chua dâu tây Dalat Milk 100g – CX – F,0.450961,hộp,yogurt,Co.op,100.0,4.50961,,,,
2008,Sữa chua tươi vị đào Dalat Milk 100g – CX – F,0.450961,hộp,yogurt,Co.op,100.0,4.50961,,,,
2009,Sữa chua ăn Vinamilk lựu đỏ ít đường 24x100g,7.803586,thùng,yogurt,Co.op,2400.0,3.251494166666667,,,,
2010,Sữa chua ăn Vinamilk lựu đỏ ít đường 4x100g,1.3254332,lốc,yogurt,Co.op,400.0,3.313583,,,,
2011,Sữa chua ăn Vinamilk nha đam ít đường collagen 24x100g,7.803586,thùng,yogurt,Co.op,2400.0,3.251494166666667,,,,
2012,Sữa chua ăn Vinamilk nha đam ít đường collagen 4x100g,1.3254332,lốc,yogurt,Co.op,400.0,3.313583,,,,
2013,Sữa chua Vinamilk nếp cẩm thùng 24x100g,7.764372,thùng,yogurt,Co.op,2400.0,3.2351550000000002,,,,
2014,Sữa chua Vinamilk Green Farm ít đường 24x100g,6.431096,thùng,yogurt,Co.op,2400.0,2.6796233333333332,,,,
2015,Sữa chua Vinamilk Green Farm có đường 24x100g,6.431096,thùng,yogurt,Co.op,2400.0,2.6796233333333332,,,,
2016,Sữa chua hoa quả Hoff chuối 4 x 55g,1.7920798,lốc,yogurt,Co.op,220.0,8.145817272727273,,,,
2017,Sữa chua hoa quả Hoff dâu 4 x 55g,1.7920798,lốc,yogurt,Co.op,220.0,8.145817272727273,,,,
2018,Sữa chua ăn TH Topkid chuối lúa mạch 4 x 60g,0.960743,lốc,yogurt,Co.op,240.0,4.003095833333333,,,,
2019,Sữa chua ăn TH Topkid vani 4 x 60g,0.960743,lốc,yogurt,Co.op,240.0,4.003095833333333,,,,
2020,Sữa chua TH Yogurt ít đường 4x100g,1.1450488,lốc,yogurt,Co.op,400.0,2.862622,,,,
2021,Sữa chua Vinamilk trái cây thùng 48x100g,14.70525,thùng,yogurt,Co.op,4800.0,3.06359375,,,,
2022,Sữa chua Vinamilk dâu thùng 48x100g,14.70525,thùng,yogurt,Co.op,4800.0,3.06359375,,,,
2023,Sữa chua Vinamilk có đường thùng 48x100g,12.15634,thùng,yogurt,Co.op,4800.0,2.532570833333333,,,,
2024,Sữa chua Vinamilk Green Farm có đường 4x100g,1.097992,lốc,yogurt,Co.op,400.0,2.74498,,,,
2025,Sữa chua Vinamilk Love Yogurt nếp cẩm thùng 48x100g,15.09739,thùng,yogurt,Co.op,4800.0,3.145289583333333,,,,
2026,Sữa chua Nutimilk có đường 48x100g,11.607344,thùng,yogurt,Co.op,4800.0,2.4181966666666668,,,,
2027,Sữa chua Nutimilk nha đam 48x100g,13.92097,thùng,yogurt,Co.op,4800.0,2.9002020833333333,,,,
2028,Sữa chua Đà Lạt Milk tự nhiên 500g,1.8587436,hộp,yogurt,Co.op,500.0,3.7174872,,,,
2029,Sữa chua Đà Lạt Milk có đường 500g,1.8587436,hộp,yogurt,Co.op,500.0,3.7174872,,,,
2030,Sữa chua ăn TH True nha Đam 48x100g,15.528744,thùng,yogurt,Co.op,4800.0,3.2351550000000002,,,,
2031,Sữa chua ăn TH Sầu Riêng 4x100g,1.294062,lốc,yogurt,Co.op,400.0,3.2351550000000002,,,,
2032,Sữa chua ăn TH Sầu Riêng 48x100g,15.528744,thùng,yogurt,Co.op,4800.0,3.2351550000000002,,,,
2033,Sữa chua Vinamilk Green Farm ít đường lốc 4x100g,1.097992,lốc,yogurt,Co.op,400.0,2.74498,,,,
2034,Sữa chua phô mai Sài Gòn Milk 100g,0.490175,hộp,yogurt,Co.op,100.0,4.90175,,,,
2035,Sữa chua ăn TH Truemilk có đường 4 x 100g,1.1450488,lốc,yogurt,Co.op,400.0,2.862622,,,,
2036,Sữa chua Vinamilk trân châu đường đen lốc 4 hủ x 100g,1.431311,lốc,yogurt,Co.op,400.0,3.5782775,,,,
2037,Sữa chua ăn TH true milk trái cây lốc 4 hủ x100g,1.294062,lốc,yogurt,Co.op,400.0,3.2351550000000002,,,,
2038,Sữa chua ăn TH true milk việt quất lốc 4x100g,1.294062,lốc,yogurt,Co.op,400.0,3.2351550000000002,,,,
2039,Sữa chua ăn TH True milk vị tự nhiên lốc 4 hủ x100g,1.1450488,lốc,yogurt,Co.op,400.0,2.862622,,,,
2040,Sữa chua ăn TH True nha đam 4x100g,1.294062,lốc,yogurt,Co.op,400.0,3.2351550000000002,,,,
2041,Sữa chua ăn Nutimilk nha đam lốc 4 x 100g,1.1685772,lốc,yogurt,Co.op,400.0,2.921443,,,,
2042,Sữa chua Nutimilk có đường lốc 4 x 100g,0.9725072,lốc,yogurt,Co.op,400.0,2.431268,,,,
2043,Sữa chua Susu IQ táo chuối lốc 4x80g,1.137206,lốc,yogurt,Co.op,320.0,3.55376875,,,,
2044,Sữa chua ăn Vinamilk Susu IQ dâu chuối lốc 4x80g,1.137206,lốc,yogurt,Co.op,320.0,3.55376875,,,,
2045,Sữa chua ăn Vinamilk Susu IQ có đường lốc 4x80g,1.137206,lốc,yogurt,Co.op,320.0,3.55376875,,,,
2046,Sữa chua ăn Vinamilk nếp cẩm lốc 4x100g,1.313669,lốc,yogurt,Co.op,400.0,3.2841725,,,,
2047,Sữa đặc Ông Thọ đỏ cao cấp hộp giấy 1kg,2.4587178,hộp,condensed_milk,Co.op,1000.0,2.4587178,,,,
2048,Sữa đặc Ông Thọ hộp giấy đỏ 24 x 380g,23.802898,thùng,condensed_milk,Co.op,9120.0,2.6099668859649126,,,,
2049,Sữa đặc Ông Thọ chữ xanh hộp giấy thùng 24x380g,24.940104,thùng,condensed_milk,Co.op,9120.0,2.7346605263157895,,,,
2050,Sữa đặc Ông Thọ chữ xanh thùng 48x380g,49.919422000000004,thùng,condensed_milk,Co.op,18240.0,2.736810416666667,,,,
2051,Sữa đặc ông thọ Vinamilk có đường 6 hộp x 40g,1.0940706,hộp,condensed_milk,Co.op,240.0,4.5586275,,,,
2052,Sữa đặc Ông Thọ đỏ hộp 380g,0.999957,hộp,condensed_milk,Co.op,380.0,2.631465789473684,,,,
2053,Sữa đặc có đường Hoàn Hảo lon 380g,0.7921228,lon,condensed_milk,Co.op,380.0,2.084533684210526,,,,
2054,Sữa đặc có đường Ông Thọ đỏ tuýp 165g,0.7685944,cái,condensed_milk,Co.op,165.0,4.6581478787878785,,,,
2055,Sữa đặc Ông Thọ chữ xanh hộp thiếc 380g,1.0470138,lon,condensed_milk,Co.op,380.0,2.7552994736842105,,,,
2056,Sữa đặc Vinamilk Tài Lộc có đường hộp thiếc 380g,0.6509524,lon,condensed_milk,Co.op,380.0,1.7130326315789473,,,,
2057,Sữa đặc Ông Thọ chữ xanh hộp giấy 380g,1.0470138,hộp,condensed_milk,Co.op,380.0,2.7552994736842105,,,,
2058,"Sữa đặc Ngôi sao Phương Nam xanh biển hộp 1,284kg",2.235198,hộp,condensed_milk,Co.op,1284.0,1.7408084112149533,,,,
2059,Sữa đặc có đường Dairy Champ lon 500g,1.097992,lon,condensed_milk,Co.op,500.0,2.195984,,,,
2060,Sữa đặc có đường Ông Thọ đỏ hộp giấy 1284g,3.1292772,hộp,condensed_milk,Co.op,1284.0,2.437131775700935,,,,
2061,Sữa đặc Ông Thọ trắng nhãn vàng lon 380g có nắp khui,1.2744550000000001,lon,condensed_milk,Co.op,380.0,3.353828947368421,,,,
2062,Sữa đặc có đường Ông Thọ nhãn đỏ 380g,0.999957,lon,condensed_milk,Co.op,380.0,2.631465789473684,,,,
2063,Sữa đặc Dutch Lady xanh biển lon 380g,1.0313282,lon,condensed_milk,Co.op,380.0,2.714021578947369,,,,
2064,Trà hoa sen Phúc Long 150g,2.999871,hộp,green_tea,Co.op,150.0,19.99914,,,,
2065,Trà túi lọc Thái Nguyên hương sen Việt Anh 25 túi x 2g,1.0038784,hộp,green_tea,Co.op,50.0,20.077568,,,,
2066,Cafe rang xay King Inspire Blend 3 gói 500g,7.685944,gói,ground_coffee,Co.op,500.0,15.371888,,,,
2067,Cà phê Phố rang xay gói 450g,4.333147,gói,ground_coffee,Co.op,450.0,9.629215555555556,,,,
2068,Cà phê rang xay Expert Blend King 2 gói 500g,4.70568,gói,ground_coffee,Co.op,500.0,9.41136,,,,
2069,Cà phê rang xay K-Morning gói 227g,2.921443,gói,ground_coffee,Co.op,227.0,12.86979295154185,,,,
2070,Cà phê Arabica Mê Trang gói 500g,3.13712,gói,ground_coffee,Co.op,500.0,6.27424,,,,
2071,Cà phê sáng tạo 8 Trung Nguyên 500g,23.763684,hộp,ground_coffee,Co.op,500.0,47.527368,,,,
2072,Cà phê xay HIGHLANDS moka gói 200g,4.568431,bịch,ground_coffee,Co.op,200.0,22.842155,,,,
2073,Cà phê OB Mê Trang 500g,3.6469020000000003,gói,ground_coffee,Co.op,500.0,7.293804000000001,,,,
2074,Cà phê chế phin số 5 Trung Nguyên 500g,10.9563916,gói,ground_coffee,Co.op,500.0,21.9127832,,,,
2075,Cà phê rang xay King Coffee Golden hộp 450g,15.371888,hộp,ground_coffee,Co.op,450.0,34.15975111111111,,,,
2076,Cà phê Highlands truyền thống gói 200g,3.254762,gói,ground_coffee,Co.op,200.0,16.27381,,,,
2077,Cà phê I Trung Nguyên khát vọng gói 500g,3.960614,gói,ground_coffee,Co.op,500.0,7.921228,,,,
2078,Cà phê rang xay K-BLACK gói 454g,8.391796,gói,ground_coffee,Co.op,454.0,18.48413215859031,,,,
2079,Cà phê Highlands culi 200g,4.195898,gói,ground_coffee,Co.op,200.0,20.979490000000002,,,,
2080,Cà phê rang xay In.Blend King gói 500g,5.548781,gói,ground_coffee,Co.op,500.0,11.097562,,,,
2081,Cà Phê Trung Nguyên Sáng Tạo 1 Gói 340g,3.5174958000000003,gói,ground_coffee,Co.op,340.0,10.345575882352941,,,,
2082,Cà Phê Trung Nguyên Gourmet Blend Hộp 500g,6.5212882,hộp,ground_coffee,Co.op,500.0,13.0425764,,,,
2083,Cà Phê Trung Nguyên Nâu gói 500g,5.0507632000000005,gói,ground_coffee,Co.op,500.0,10.101526400000001,,,,
2084,Cà Phê Sạch Mê Trang MC Số 1 Gói 500g,4.450789,gói,ground_coffee,Co.op,500.0,8.901578,,,,
2085,Cà Phê Phin số 1 Trung Nguyên gói 500g,5.8193576,gói,ground_coffee,Co.op,500.0,11.6387152,,,,
2086,Cà Phê Trung Nguyên Sáng Tạo 2 Arabica Rob gói 340g,4.0704132,gói,ground_coffee,Co.op,340.0,11.971803529411766,,,,
2087,Cà Phê Trung Nguyên Sáng Tạo 3 Gói 340g,4.8978286,gói,ground_coffee,Co.op,340.0,14.405378235294119,,,,
2088,Cà phê xay Trung Nguyên chữ S gói 500g,3.3057402000000002,gói,ground_coffee,Co.op,500.0,6.6114804000000005,,,,
2089,Cà Phê Trung Nguyên Sáng Tạo 4 Gói 340g,5.5997592,gói,ground_coffee,Co.op,340.0,16.46988,,,,
2090,Cà Phê Trung Nguyên Sáng Tạo 5 Gói 340g,6.86245,gói,ground_coffee,Co.op,340.0,20.183676470588235,,,,
2091,Nước tinh khiết Satori thùng 12×1.5L,4.6978372,thùng,water,Co.op,,,,,18000.0,0.26099095555555557
2092,Nước khoáng Lavie dịu nhẹ 24 x 500ml,4.176291,thùng,water,Co.op,,,,,12000.0,0.34802425000000003
2093,Nước tinh khiết Aquafina chai 500ml thùng 24,4.627252,thùng,water,Co.op,,,,,12000.0,0.3856043333333334
2094,Nước tinh khiết Aquafina chai 355ml thùng 24,4.352754,thùng,water,Co.op,,,,,8520.0,0.5108866197183098
2095,Nước khoáng Lavie dịu nhẹ 500ml,0.1882272,chai,water,Co.op,,,,,500.0,0.3764544
2096,Nước khoáng Vĩnh Hảo chai 24 x 350ml,3.13712,thùng,water,Co.op,,,,,8400.0,0.37346666666666667
2097,Thùng nước khoáng Evian 24 x 500ml,29.194823,thùng,water,Co.op,,,,,12000.0,2.4329019166666668
2098,Nước khoáng Vivant 24 x 500ml,4.352754,thùng,water,Co.op,,,,,12000.0,0.3627295
2099,Nước tinh khiết Satori 24 x 500ml,4.627252,thùng,water,Co.op,,,,,12000.0,0.3856043333333334
2100,Nước tinh khiết Aquafina chai 355ml,0.1843058,chai,water,Co.op,,,,,355.0,0.5191712676056338
2101,Nước tinh khiết Aquafina chai 5L thùng 4,4.2978544,thùng,water,Co.op,,,,,20000.0,0.21489272
2102,Nước uống đóng chai TH True Water 1.5L,0.4195898,chai,water,Co.op,,,,,1500.0,0.27972653333333336
2103,Nước khoáng tự nhiên Evian Pháp 1.5L,2.764587,chai,water,Co.op,,,,,1500.0,1.843058
2104,Nước tinh khiết Miaqua 24x500ml,6.156598,thùng,water,Co.op,,,,,12000.0,0.5130498333333333
2105,Nước tinh khiết Miaqua 500ml,0.2784194,chai,water,Co.op,,,,,500.0,0.5568388
2106,Nước khoáng thiên nhiên Evi 330ml,2.1018704,chai,water,Co.op,,,,,330.0,6.369304242424243
2107,Nước khoáng tự nhiên Evian Pháp 500ml,1.2862192000000001,chai,water,Co.op,,,,,500.0,2.5724384000000002
2108,Nước tinh khiết Sapuwa 5L,0.8823150000000001,chai,water,Co.op,,,,,5000.0,0.176463
2109,Nước khoáng thiên nhiên Lavie 5L x 4,3.764544,thùng,water,Co.op,,,,,20000.0,0.1882272
2110,Nước khoáng thiên nhiên Lavie bình 5L,0.9881928,chai,water,Co.op,,,,,5000.0,0.19763856000000002
2111,Nước khoáng thiên nhiên Lavie thùng 24 x 500ml,4.333147,thùng,water,Co.op,,,,,12000.0,0.36109558333333336
2112,Nước khoáng thiên nhiên Lavie thùng 24 x 350ml,4.0351206,thùng,water,Co.op,,,,,8400.0,0.4803715
2113,Nước khoáng thiên nhiên Lavie chai 350ml,0.1803844,chai,water,Co.op,,,,,350.0,0.5153840000000001
2114,Nước khoáng Dasani 24x510ml,4.31354,thùng,water,Co.op,,,,,12240.0,0.35241339869281046
2115,Nước khoáng Dasani 510ml,0.19607,chai,water,Co.op,,,,,510.0,0.38445098039215686
2116,Nước tinh khiết Satori 1.5L,0.4156684,chai,water,Co.op,,,,,1500.0,0.27711226666666666
2117,Nước tinh khiết Aquafina chai 1.5L thùng 12,4.8860644,thùng,water,Co.op,,,,,18000.0,0.27144802222222225
2118,Nước tinh khiết Aquafina chai 1.5L,0.431354,chai,water,Co.op,,,,,1500.0,0.28756933333333334
2119,Nước tinh khiết Dasani pet 24 x 510ml,4.1253128,thùng,water,Co.op,,,,,12240.0,0.3370353594771242
2120,Nước tinh khiết Dasani pet 510ml,0.1882272,chai,water,Co.op,,,,,510.0,0.3690729411764706
2121,Nước khoáng thiên nhiên Lavie 12 x700ml,4.254719,thùng,water,Co.op,,,,,8400.0,0.5065141666666667
2122,Nước khoáng thiên nhiên Lavie 700ml,0.372533,chai,water,Co.op,,,,,700.0,0.5321899999999999
2123,Nước khoáng Vikoda 24 x500ml,5.5213312000000005,thùng,water,Co.op,,,,,12000.0,0.4601109333333333
2124,Nước khoáng Vikoda pet 500ml,0.2392054,chai,water,Co.op,,,,,500.0,0.4784108
2125,Nước khoáng thiên nhiên Lavie 500ml,0.1921486,chai,water,Co.op,,,,,500.0,0.3842972
2126,Nước khoáng thiên nhiên Lavie 12 x 500ml,2.195984,lốc,water,Co.op,,,,,6000.0,0.36599733333333334
2127,Nước tinh khiết Aquafina chai 500ml,0.19607,chai,water,Co.op,,,,,500.0,0.39214
2128,Nước Tinh Khiết Aquafina 5L,1.0901492,chai,water,Co.op,,,,,5000.0,0.21802984
2129,Nước khoáng thiên nhiên Miocen 12 x 1L,4.50961,thùng,water,Co.op,,,,,12000.0,0.37580083333333336
2130,Nước khoáng thiên nhiên Miocen 1L,0.41174700000000003,chai,water,Co.op,,,,,1000.0,0.41174700000000003
