category_code,name,price,uom,supermarket
MENU0122,Ngũ cốc Trái cây ít đường Calbee 600g,262000.0,G1,Winmart
MENU0122, Ngũ cốc Trái cây  CalBee 700g ,262000.0,G1,Winmart
MENU0122, Ngũ cốc trái cây  Nestle Trix  hộp 330g,126100.0,HOP,Winmart
MENU0122,Yến Mạch Oatta Trái Cây 300g,89100.0,G1,Winmart
MENU0122,Yến Mạch Hạnh nhân Phô mai Oatta gói  300g,117700.0,G1,Winmart
MENU0122,Yến mạch nguyên chất ăn liền Xuân An 800g,145500.0,HOP,Winmart
MENU0122,Ngũ cốc Bakalland Muesli 5 Nuts & Honey gói 300g,114400.0,G1,Winmart
MENU0122,Ngũ cốc Bakalland Muesli 5 Dried Fruits & Honey gói 300g,114400.0,G1,Winmart
MENU0122,Ngũ cốc Bakalland Muesli 5 Grains Cranberry & Honey gói 300g,114400.0,G1,Winmart
MENU0122,Ngũ cốc Bakalland Muesli 5 Tropical Fruits & Honey gói 300g,114400.0,G1,Winmart
MENU0122,Ngũ cốc Bakalland 5 loại trái cây và mật ong gói 300g,114400.0,G1,Winmart
MENU0122,Ngũ cốc hoa quả  Calbee gói 750g,299600.0,G1,Winmart
MENU0122,Yến mạch nguyên chất ăn liền nhập khẩu Úc Xuân An hộp 400g,83100.0,HOP,Winmart
MENU0123,Khô cá sặc An Vĩnh 200g,91000.0,G1,Winmart
MENU0123,Khô cá thiều ăn liền An Vĩnh 100g,68000.0,HOP,Winmart
MENU0123,Khô cá cơm tẩm An Vĩnh 200g,58000.0,G1,Winmart
MENU0123,Cá chỉ cháy tỏi Hải Nam 60g,56000.0,HOP,Winmart
MENU0123,Cá ngừ ngâm dầu Seaspimex hộp 185g,30400.0,HOP,Winmart
MENU0123,Khô cá nục khay 250g,51000.0,KH,Winmart
MENU0123,Bơ thực vật Meizan hộp 80g,8300.0,HOP,Winmart
MENU0123,Bơ thực vật Meizan hộp 200g,17900.0,HOP,Winmart
MENU0123,Bơ thực vật Tường An hộp 80g,10900.0,HOP,Winmart
MENU0123,Thịt xay Halong Canfoco hộp 170g,32400.0,HOP,Winmart
MENU0123,Pate gan HaLong Canfoco hộp 90g,24500.0,HOP,Winmart
MENU0123,Pate gan hộp Halong Canfoco hộp 170g,34500.0,HOP,Winmart
MENU0123,Dưa chuột ngâm Fragata lọ 345g,77000.0,LO,Winmart
MENU0123,Cá ngừ ngâm dầu Hạ Long Canfoco hộp 175g,51900.0,HOP,Winmart
MENU0123,Bò hầm Vissan hộp 150g,42000.0,HOP,Winmart
MENU0123,Heo hầm Vissan hộp 150g,32700.0,HOP,Winmart
MENU0123,Pate thịt heo Vissan hộp 170g,33200.0,HOP,Winmart
MENU0123,Cá ngừ đại dương ngâm dầu Seaspimex hộp 185g,43200.0,HOP,Winmart
MENU0123,Cá nục sốt cà Lilly hộp 155g,13900.0,HOP,Winmart
MENU0123,Thịt hộp  Spam Classic  hộp 340g,134000.0,HOP,Winmart
MENU0123,Cá nục sốt cà Three Lady Cooks lon 155g ,18700.0,LON,Winmart
MENU0123,Bơ đậu phộng Golden Farm lọ 170g,37400.0,LO,Winmart
MENU0123,Bơ đậu phộng mịn Golden Farm lọ 170g,37000.0,LO,Winmart
MENU0123,Trái ôliu xanh Latino Bella không hạt 235g,64000.0,LO,Winmart
MENU0123,Bơ đậu phộng Golden Farm mịn lọ 340g,65800.0,LO,Winmart
MENU0123,Trái oliu xanh Latino Bella không hạt 450g,106000.0,LO,Winmart
MENU0123,Cá nục kho tiêu  Kronos Sea Crown lon 155g,16800.0,LON,Winmart
MENU0123, Cá ngừ Nautilus xắt khúc ngâm dầu thực vật,34500.0,LON,Winmart
MENU0123,Heo 2 lát Vissan hộp 150g,28400.0,HOP,Winmart
MENU0123,Bơ thực vật Tường An hộp 200g,21000.0,HOP,Winmart
MENU0123,Mứt dâu Bonne Maman  30g,20500.0,LO,Winmart
MENU0123,Khô cá cơm sữa An Vĩnh khay 200g,54000.0,G1,Winmart
MENU0123,Mực khô size S An Vĩnh 200g,243000.0,G1,Winmart
MENU0123,Tôm khô An Vĩnh hộp 200g,232000.0,HOP,Winmart
MENU0123,Tôm khô An Vĩnh hộp 100g,117000.0,HOP,Winmart
MENU0123,Thịt viên 3 phút Heo Cao Bồi Masan hộp 200g,31500.0,HOP,Winmart
MENU0123,Patê Cột Đèn Hải Phòng 150g,28900.0,HOP,Winmart
MENU0123,Thịt áp chảo Ponnie 340g,99000.0,HOP,Winmart
MENU0123,Thịt áp chảo Ponnie hộp 200g,66000.0,HOP,Winmart
MENU0123,Cá ngừ Tuna VN xé nhỏ ngâm dầu 160g,18900.0,HOP,Winmart
MENU0123,Cá ngừ ngâm dầu Tuna VN 160g,23900.0,HOP,Winmart
MENU0123,Cá ngừ Tuna VN xốt cà chua 160g,23900.0,HOP,Winmart
MENU0123,Kho quẹt Minh Hà chay 120g,25000.0,HOP,Winmart
MENU0123,Tôm khô nhỏ An Vĩnh hộp 150g,129000.0,HOP,Winmart
MENU0123,Cá cơm sấy giòn ăn liền An Vĩnh hộp 100g,51000.0,HOP,Winmart
MENU0123,Mực xé tẩm sấy giòn ăn liền An Vĩnh gói 100g,59000.0,HOP,Winmart
MENU0123,Mực sẽ tẩm sấy giòn ăn liền An Vĩnh 200g,115000.0,HOP,Winmart
MENU0123,Hạt phỉ phết cacao Nuttella 200g,84300.0,HOP,Winmart
MENU0123,Khô cá đù sữa Hoa Doanh gói 200g,57000.0,G1,Winmart
MENU0123,Khô cá chỉ vàng tẩm Hoa Doanh 200g,79500.0,G1,Winmart
MENU0123,Khô cá đù An Vĩnh 200g,43500.0,G1,Winmart
MENU0123,Kèo biển rim me Hải Nam 120g,77000.0,HOP,Winmart
MENU0123,Mực rim me Hải Nam 100g,51000.0,HOP,Winmart
MENU0123,Mực ống khô Côn Đảo A3 200g,369000.0,G1,Winmart
MENU0123,Mực ống khô Côn Đảo A2 200g,399000.0,G1,Winmart
MENU0123,Mực ống khô Côn Đảo A1 200g,429000.0,G1,Winmart
MENU0123,Cá trích xẻ Hải Nam tẩm nướng 90g,50000.0,G1,Winmart
MENU0123,Cá trích xẻ Hải Nam tẩm nướng 90g,70000.0,G1,Winmart
MENU0123,Tép sấy giòn Hải Nam 90g,46000.0,G1,Winmart
MENU0123,Thịt heo viên 3 phút Heo Cao Bồi Masan hộp 200g,31200.0,HOP,Winmart
MENU0123,Hạt phỉ phết cacao Nutella 350g,132000.0,HOP,Winmart
MENU0123,Tôm nõn khô hộp 200g,209000.0,HOP,Winmart
MENU0123,Cá ngừ dầu xé nhỏ  Seaspimex lon 185g,27500.0,LON,Winmart
MENU0124,Lốc 3 Miwon lá kim tảo biển cao cấp 5g,41300.0,G3,Winmart
MENU0124,Lốc 3 Miwon lá lim trẻ em 5g,41300.0,G3,Winmart
MENU0124,Tảo biển Mini Type Godbawee gói 8 x 2g,52000.0,G8,Winmart
MENU0124,Rong biển Green World gói 20g,43000.0,G1,Winmart
MENU0124,Tảo biển Wild Sonka túi 3 gói x 4g,44500.0,G3,Winmart
MENU0124,Tảo biển Green Sonka túi 3 gói x 4g,43000.0,G3,Winmart
MENU0124,Rong biển Hàn Quốc Miwon gói 100g,117000.0,G1,Winmart
MENU0124,Rong biển Hàn Quốc Miwon gói 50g,60000.0,G1,Winmart
MENU0124,Tảo biển Godbawee gói 3 x 15g,43500.0,G3,Winmart
MENU0124,Rong biển nấu canh Ottogi gói 50g,54100.0,G1,Winmart
MENU0124,Rong biển Hàn Quốc (cắt sẵn) Miwon gói 20g,24500.0,G1,Winmart
MENU0124,Lá kim cuốn cơm Gimbab & Roll Miwon gói 10g,32900.0,G1,Winmart
MENU0124,Rong biển em bé cười tôm và cá cơm Humanwell gói 50g,42900.0,G1,Winmart
MENU0124,Rong biển em bé cười hạt hướng dương và hạnh nhân Humanwell gói 50g,42900.0,G1,Winmart
MENU0124,Rong biển cuộn cơm  Tohogenkai 22g(10 lá),44800.0,G1,Winmart
MENU0124,Lốc 3 gói r ong biển Tohogenkai truyền thống Dasol Kim 4g,33300.0,G3,Winmart
MENU0124,Rong biển Tohogenkai trộn cơm đậu nành kinako gói 40g,53100.0,G1,Winmart
MENU0124,Rong biển  trộn cơm hải sản kimnori  Tohogenkai 50g,53100.0,G1,Winmart
MENU0124,Rong biển trộn cơm rau củ kimnori Tohogenkai gói 50g,54500.0,G1,Winmart
MENU0124,Lốc 3 gói rong biển lá xanh Tohogenkai 4g,33300.0,G3,Winmart
MENU0124,Rong biển giòn trộn khô gà Miwon gói 30g,41200.0,G1,Winmart
MENU0124,Rong Biển Giòn Trộn Hải Sản gói 30g,41200.0,G1,Winmart
MENU0124,"Rong Biển Giòn Trộn Óc Chó, Hạnh Nhân 30g",41200.0,G1,Winmart
MENU0124,Rong nho sốt mè rang Tasami 35g*5 ,103300.0,HOP,Winmart
MENU0124,Rong biển Tasami xốt Wasabi 27.5g,103300.0,HOP,Winmart
MENU0124,Rong biển  Miwon cuộn nướng vị truyền thống 6g,15500.0,G1,Winmart
MENU0124,Rong biển Miwon cuộn nướng vị pho mai 6g,15500.0,G1,Winmart
MENU0124,Rong biển Miwon cuộn nướng vị mực 6g,15500.0,G1,Winmart
MENU0124,Lá kim Miwon tẩm gia vị 22g,33000.0,G1,Winmart
MENU0124,Lá Kim tẩm dầu Ô Liu Miwon 10g,26200.0,LOC,Winmart
MENU0124,Lá Kim  Miwon tẩm dầu Ô Liu 15g,35700.0,LOC,Winmart
MENU0124,Lá Kim cuốn cơm Miwon gói 10g,27500.0,G1,Winmart
MENU0124,Rong Biển Giòn Trộn Gia Vị Miwon 30g,37900.0,G1,Winmart
MENU0124,Lốc 2 gói lá kim tẩm dầu oliu Miwon 9g,27000.0,G2,Winmart
MENU0124,Tảo cuốn cơm Godbawee 20g*130,49500.0,G1,Winmart
MENU0124,Tảo Mi Yuk Godbawee 50g*36,56000.0,G1,Winmart
MENU0124,Rong biển Bibigo vị truyền thống 5g/4g,26200.0,G3,Winmart
MENU0124," Rong biển tẩm gia vị Daesang Miwon 8 gói x 2,3g",53500.0,G1,Winmart
MENU0124,Rong biển trộn cơm Phúc Thịnh Food gói 50g,46600.0,G1,Winmart
MENU0124,Lá rong biển cuốn cơm Ottogi 20g,51200.0,G1,Winmart
MENU0124,Rong biển tẩm gia vị ăn liền Ottogi 4.2g,31700.0,G1,Winmart
MENU0125,Bột chiên xù Miwon gói 200g,25000.0,G1,Winmart
MENU0125,Bột chiên Miwon gói 100g,8000.0,G1,Winmart
MENU0125,Bột chiên xù Miwon gói 100g,13500.0,G1,Winmart
MENU0125,Bột mì đa dụng Meizan gói 500g,16100.0,G1,Winmart
MENU0125,Bột mì đa dụng Meizan gói 1kg,30700.0,G1,Winmart
MENU0125,Bột Thạch Agar Swallowglobe Brand 10g,18600.0,G1,Winmart
MENU0125,Bột làm Thạch trái dừa Jim Willie10g,17800.0,G1,Winmart
MENU0125,Thạch rau câu pha sẵn vị khoai môn 3K 140g,17100.0,HOP,Winmart
MENU0125,Sương sáo đen 3K gói 50g,16200.0,G1,Winmart
MENU0125,Bột tàu hủ Singapore Thiên Ý  90g,34900.0,G1,Winmart
MENU0125,Bột năng đa dụng Meizan gói 400g,13500.0,G1,Winmart
MENU0125,Bột mỳ chuyên bánh bông lan Meizan gói 1 kg,37000.0,G1,Winmart
MENU0125,Bột mì chuyên dụng cho Bánh Mì Meizan gói 1kg,37100.0,G1,Winmart
MENU0125,Bột bánh rán pha sẵn Ajinomoto gói 200g,21300.0,G1,Winmart
MENU0125,Bột chiên gà giòn Miwon gói 70g,12200.0,G1,Winmart
MENU0125,Bột tẩm khô chiên giòn Aji-quicl gói 42g,7300.0,G1,Winmart
MENU0125,Bột tẩm khô chiên giòn Aji-Quick Ajinomoto gói 210g,30900.0,G1,Winmart
MENU0125,Bột bánh rán pha sẵn Ajinomoto vị socola 200g,20100.0,G1,Winmart
MENU0125,Bột chiên giòn Meizan gói 150g,8600.0,G1,Winmart
MENU0125,Bột bánh xèo Meizan 400g,18100.0,G1,Winmart
MENU0125,Bột chiên giòn nêm sẵn gia vị Meizan gói 150g,8600.0,G1,Winmart
MENU0125,Bột bắp Meizan 150g,7000.0,G1,Winmart
MENU0125,Lốc 4 gói xốt gia vị hoàn chỉnh gà chiên nước mắm Chin-su gói 70g,29000.0,G4,Winmart
MENU01166,Chao Bông Mai hộp 370g,27200.0,HOP,Winmart
MENU01166,Chao Bông Mai hộp 400g,31600.0,HOP,Winmart
MENU01166,Chao nhựa nắp vàng Bông Mai 750g,54300.0,HOP,Winmart
MENU01166,Bóng cá chay An Nhiên gói 150g,55100.0,G1,Winmart
MENU01166,Sườn non lúa mạch chay An Nhiên 150g,68200.0,G1,Winmart
MENU0115,Bánh Dorayaki Marukyo truyền thống 310g,143500.0,G1,Winmart
MENU0115,Bánh Dorayaki Marukyo dâu 310g,143500.0,G1,Winmart
MENU0115,Bánh pía Mỹ Ngọc chà bông trứng muối phô mai 90g,20000.0,G1,Winmart
MENU0115,Bánh pía Cơm Dừa Sữa Mỹ Ngọc 90g,20000.0,G1,Winmart
MENU0115,Bánh ngon vị dâu Nue 45g,7000.0,CAI,Winmart
MENU0115,Bánh ngon vị phô mai Nue 38g,8000.0,CAI,Winmart
MENU0115,Bánh Bông lan Maruto Cheese 210g,143000.0,G1,Winmart
MENU0115,Bánh Bông lan Maruto Castella 191g,143000.0,G1,Winmart
MENU0115,Bánh trứng tươi chà bông thịt BBQ Kisshu 22g*4,22600.0,G4,Winmart
MENU0115,Bánh Dorayaki Marukyo trà xanh 310g,143500.0,G1,Winmart
MENU0115,Bánh mỳ Paket Bảo Ngọc gói 108g,12200.0,G1,Winmart
MENU0115, Bánh sừng bò Bauli Moonfils Dâu 45g,10600.0,CAI,Winmart
MENU0115,Bánh pía đậu - sầu riêng Tân Huê Viên gói 620g,122000.0,G1,Winmart
MENU0115,Bánh cốm đậu xanh trần Bảo Minh 85g,9500.0,CAI,Winmart
MENU0115,Bánh sừng hươu Bảo Ngọc gói 175g,17200.0,G1,Winmart
MENU0115,Bánh Sandwich nhỏ  Bảo Ngọc  gói 275g ,20000.0,G1,Winmart
MENU0115,Bánh mì tươi Otto nhân bơ sữa 90g,10000.0,CAI,Winmart
MENU0115,Lốc 6 gói bánh trứng Karo chà bông 26g,38800.0,G6,Winmart
MENU0115,Bánh mì sandwich Staff gói 275g,19000.0,G1,Winmart
MENU0115,Bánh mì hoa cúc OTTO gói 300g,45900.0,G1,Winmart
MENU0115,Bánh trứng tươi sợi gà Kisshu gói 96g,22600.0,G1,Winmart
MENU0115,Bánh ngon Nue vị sữa tươi 33g,7000.0,CAI,Winmart
MENU0115,Sanwhich khoai tây gạo lứt Momiji 300g,27000.0,G1,Winmart
MENU0115,Bánh pía chay Bảo Minh gói 300g,53900.0,G1,Winmart
MENU0115,Bánh mì chà bông Staff gói 60g,8700.0,G1,Winmart
MENU0115,Bánh pía trứng Bảo Minh gói 300g,60900.0,G1,Winmart
MENU0115,Bịch 6 gói Karo Bánh trứng chà bông phô mai 26g,38800.0,G1,Winmart
MENU0115,Bánh cốm sầu riêng Bảo Minh 85g,10900.0,CAI,Winmart
MENU0115,Bánh đậu Hoàng Gia,41900.0,HOP,Winmart
MENU0115,Bánh sừng bò Bauli Moonfils Socola 45g,10600.0,CAI,Winmart
MENU0115,Bánh sừng bò Bauli Moonfils Vanilla 47g,10600.0,CAI,Winmart
MENU0115,Bánh mì mềm thịt xông khói Staff Plus gói 68g,12200.0,CAI,Winmart
MENU0115,Bánh mỳ Otto Sandwich tươi lạt gói 220g,16500.0,G1,Winmart
MENU0156,Xúc xích lắc Heo Cao Bồi thịt nướng phô mai 5*15g,10800.0,LY,Winmart
MENU0156,Ba rọi xông khói Việt Nam Angst-Trường Vinh gói 500g,146400.0,G1,Winmart
MENU0156,Xúc xích Klobasa Ông Già Ika gói 500g,142600.0,G1,Winmart
MENU0156,Chân giò hun khói Ông già Ika gói 500g,156500.0,G1,Winmart
MENU0156,Ba chỉ hun khói Ông Già Ika gói 300g,97200.0,G1,Winmart
MENU0156,Giò Salami Mikoyan cây 250g,209900.0,CAI,Winmart
MENU0156,Ba rọi nạc xông khói Le Gourmet gói 200g,72800.0,G1,Winmart
MENU0156,Ba rọi xông khói Le Gourmet gói 200g,63800.0,G1,Winmart
MENU0156,Xúc xích Đức Le Gourmet gói 500g,112500.0,G1,Winmart
MENU0156,Xúc xích Red tiệt trùng CP gói 200g,23700.0,G1,Winmart
MENU0156,Dăm bông vai Angst-Trường Vinh gói 200g,54000.0,G1,Winmart
MENU0156,Ba rọi xông khói Angst-Trường Vinh gói 200g,58700.0,G1,Winmart
MENU0156,Dăm bông đùi Angst-Trường Vinh gói 200g,47300.0,G1,Winmart
MENU0156,Xúc xích Gold tiệt trùng CP gói 200g,22400.0,G1,Winmart
MENU0156,Jambong vai xông khói Angst Trường Vinh,56300.0,G1,Winmart
MENU0156,Dăm bông vai xông khói Angst-Trường Vinh gói 500g,138500.0,G1,Winmart
MENU0156,Thăn lưng xông khói Angst-Trường Vinh gói 200g,62600.0,G1,Winmart
MENU0156,Xúc xích tỏi Angst Trường Vinh xông khói 200g,49200.0,G1,Winmart
MENU0156,Xúc xích Red tiệt trùng CP ngắn 100g,12900.0,G1,Winmart
MENU0156,Xúc xích Gold tiệt trùng CP gói 100g,12900.0,G1,Winmart
MENU0156,Xúc xích Vissan Lucky gói 10 cây*500g,74700.0,G1,Winmart
MENU0156,Xúc xích Vườn Bia Le Gourmet gói 500g,121500.0,G1,Winmart
MENU0156,Xúc xích Le Gourmet Deli gói 500g,100800.0,G1,Winmart
MENU0156,Xúc xích heo Vissan gòi 90g,10800.0,G1,Winmart
MENU0156,Xúc xích bò Vissan gói 90g,10800.0,G1,Winmart
MENU0156,Xúc xích vườn bia Bucher gói 200g,41400.0,G1,Winmart
MENU0156,Xúc xích LE GOURMET Cocktail,46800.0,G1,Winmart
MENU0156,Xúc xích Vealz CP gói 250g,42300.0,G1,Winmart
MENU0156,Xúc Xích Vealz CP gói 10 cây 500g,82400.0,G1,Winmart
MENU0156,Xúc xích Deli Việt Nam Le Gourmet gói 500g,100500.0,G1,Winmart
MENU0156,Xúc xích CP hồ lô 500g,96300.0,G1,Winmart
MENU0156,Xúc xích Việt Mỹ Le Gourmet gói 500g,80100.0,G1,Winmart
MENU0156,Chân giò heo muối Thu Hằng gói 300g,96300.0,G1,Winmart
MENU0156,Gà muối Thu Hằng gói 500g,146400.0,G1,Winmart
MENU0156,Tai heo muối Thu Hằng gói 200g,72800.0,G1,Winmart
MENU0156,Xúc xích bò Vissan gói 160g,17700.0,G1,Winmart
MENU0156,Xúc xích heo Vissan gói 160g,17700.0,G1,Winmart
MENU0156,Xúc xích heo tiệt trùng Vissan gói 280g,33500.0,G1,Winmart
MENU0156,Xúc xích bò tiệt trùng Vissan gói 280g,33500.0,G1,Winmart
MENU0156,Xúc xích dinh dưỡng heo Vissan gói 175g,22000.0,G1,Winmart
MENU0156,Xúc xích dinh dưỡng bò Vissan gói 175g,22000.0,G1,Winmart
MENU0156,Xúc xích dinh dưỡng thịt heo Ponnie (35gr x 5 Cây),22900.0,G1,Winmart
MENU0156,Xúc xích phô mai CP gói 200g,44100.0,G1,Winmart
MENU0156,Xúc xích Heo Cao Bồi xốt trứng muối cay 15g,10800.0,LY,Winmart
MENU0156,Xúc xích thịt heo Ponnie cây 45g,10400.0,G1,Winmart
MENU0156,Xúc Xích Tiệt Trùng thịt phô mai Ponnie 45g,10400.0,G1,Winmart
MENU0156,Xúc xích Vissan Funny gói 500g,47500.0,G1,Winmart
MENU0156,Xúc Xích Tiệt Trùng cá phô mai Ponnie 45g,10400.0,G1,Winmart
MENU0156,Xúc xích tiệt trùng cay CP 60g,9000.0,CAI,Winmart
MENU0156,LC Xúc Xích LC Yummy St 200g,27000.0,G1,Winmart
MENU0156, Xúc xích dinh dưỡng bò Ponnie 35g *5,22900.0,G1,Winmart
MENU0156,Xúc xích Ponnie dinh dưỡng thịt heo 4*70g,33100.0,G1,Winmart
MENU0156,Xúc xích phô mai LC Food 200g,55000.0,G1,Winmart
MENU0156,Xúc xích FESTIVAL Kitkool 200g,33500.0,G1,Winmart
MENU0156,Xúc xích Coctail Kitkool 200g,37500.0,G1,Winmart
MENU0156,Xúc xích Vealz 3A CP 500g,59900.0,G1,Winmart
MENU0156, Xúc xích cocktail xông khói CP gói 250g,38300.0,G1,Winmart
MENU0156,Xúc xích CP winner gói 500g,59900.0,G1,Winmart
MENU0156,Xúc xích tiệt trùng Heo Cao Bồi xốt spaghetti 15g*4 ,10800.0,HOP,Winmart
MENU0156,Xúc xích tiệt trùng Vissan  lắc kêu phô mai 3 cây,9900.0,HOP,Winmart
MENU0156,Xúc xích tiệt trùng Heo Cao Bồi xốt tôm sữa 20g,10800.0,LY,Winmart
MENU0156,Xúc xích lắc phô mai bắp bơ Heo Cao Bồi 64g,10800.0,LY,Winmart
MENU0156,Xúc xích Vissan Happy gói 500g,61000.0,G1,Winmart
MENU0156,Salami khô Ông già Ika tiêu đỏ 200g,103100.0,G1,Winmart
MENU01156,Bánh bao sữa CP nhân thịt heo trứng cút 320g,40400.0,G1,Winmart
MENU01156,Bánh bao kim sa Kitkool 240g,34000.0,G1,Winmart
MENU01156,Bánh bao Thọ Phát nhân trứng sữa con ong 200g,41100.0,G1,Winmart
MENU01157,Kim chi cải thảo cắt lát Ông Kim's túi 100g,14200.0,G1,Winmart
MENU01157,Kim chi cải thảo cây ÔNG KIM'S gói 1kg,96700.0,G1,Winmart
MENU01157,Kim chi cải thảo cắt lát Ông Kim's hộp 500g,48600.0,HOP,Winmart
MENU01157,Kim chi cải thảo chay Ông Kim's hộp 500g,48500.0,HOP,Winmart
MENU01157,Kimchi Cải Thảo Mr Lee 500g,36000.0,HOP,Winmart
MENU01157,Kimchi Cải Thảo Mr Lee 300g,22500.0,G1,Winmart
MENU01157,Kim chi cải thảo ngò Ông Kim's hộp 500g,49000.0,HOP,Winmart
MENU01157,Kim chi cải thảo King BBQ cắt lát 450g,48400.0,HOP,Winmart
MENU0114,Bánh bao Thọ Phát tạo hình thú cưng 50g,44800.0,G4,Winmart
MENU0114,Chân gà bách thảo  Hey Yo 40g,11200.0,CAI,Winmart
MENU0114,Chân gà nhất tâm trắng Hey Yo 40g,11200.0,CAI,Winmart
MENU0114,Da cá trứng muối cay Feddy 50g,39800.0,G1,Winmart
MENU0114,Da cá trứng muối cay  Feddy 25g,20400.0,G1,Winmart
MENU0114,Mực bơ tỏi 100g,60100.0,G1,Winmart
MENU0114,Kim chi cải thảo cắt  King 500g,41000.0,G1,Winmart
MENU0114,Thạch đen trân châu Thạch An ly 280g,21400.0,LY,Winmart
MENU0114,Kim chi cải thảo cây cao cấp  King gói 500g,41000.0,G1,Winmart
MENU0114,Kim chi cải thảo chay cắt King 500g,41000.0,G1,Winmart
MENU0114,Thạch đen Cao Bằng Thạch An 480g,37200.0,HOP,Winmart
MENU0114,Bún tươi sợi trung Ba Khánh 500g,10500.0,G1,Winmart
MENU0114,Thạch đen Cao Bằng Thạch An 230g,23600.0,HOP,Winmart
MENU0114,Da cá vị trứng muối Feddy gói 50g,35700.0,G1,Winmart
MENU0114,Sữa chua nếp cẩm Saigon milk hộp 120g,13000.0,HOP,Winmart
MENU0114,Salami khô Ông già Ika gói 100g,49300.0,G1,Winmart
MENU0114,Lạp xưởng Vissan 3 bông mai gói 500g,102300.0,G1,Winmart
MENU0114,Lạp xưởng Mai Quế Lộ Vissan gói 500g,119900.0,G1,Winmart
MENU0114,Lạp xưởng Vissan gói 500g,113700.0,G1,Winmart
MENU0114,Lạp xưởng VISSAN Mai Quế Lộ gói 200g,49200.0,G1,Winmart
MENU0114,Lạp xưởng tôm Vissan gói 500g,155800.0,G1,Winmart
MENU0114,Bánh phồng tôm Sa Giang gói 200g,16300.0,G1,Winmart
MENU0114,Bánh phồng tôm Sa Giang gói 100g,10900.0,G1,Winmart
MENU0114,Măng muối ớt muối dổ Kim bôi lọ 750g,38800.0,LO,Winmart
MENU0114,Bún tươi sợi nhỏ BA KHÁNH 500g,10200.0,G1,Winmart
MENU0114,Bánh phồng tôm hạt sen Sa Giang 100g,10900.0,G1,Winmart
MENU0114,Bánh phồng tôm rau củ Sa Giang 100g,10400.0,G1,Winmart
MENU0114,Khô bò miếng Kiến Lĩnh vị Tứ Xuyên 200g,175100.0,G1,Winmart
MENU0114,Cải chua Nam Nguyên gói 500g,28600.0,G1,Winmart
MENU0114,Trà sữa thái Saionmilk chai 300ml,16800.0,CHA,Winmart
MENU0114,Bánh giò ép chân không Thọ Phát 150g,14500.0,CAI,Winmart
MENU0114,Chả cốm làng vòng Hoa Doanh gói 200g,40000.0,G1,Winmart
MENU0114,Nugget mực vòng chiên giòn KitKool 300g,52000.0,G1,Winmart
MENU0114,Mỳ spaghetti bò bằm phô mai LC Food  270g,36200.0,HOP,Winmart
MENU0114,Trà sữa Go Thái Sơn 330ml,15000.0,CHA,Winmart
MENU0114,Trà xanh Go Thái Sơn 330ml,15000.0,CHA,Winmart
MENU0114,Bánh tráng mắm ruốc Vị gói 125g,27500.0,G1,Winmart
MENU0114,Sữa bắp non Sài Gòn 300ml,15000.0,CHA,Winmart
MENU0114,Sữa chua sệt việt quất chai 200ml,15500.0,CHA,Winmart
MENU0114,Bánh tráng sốt tôm Vị gói 125g,32600.0,G1,Winmart
MENU0114,Da cá vị trứng muối Feddy G gói 25g,19400.0,G1,Winmart
MENU0114,Mực xé sợi (không cay) 100g,60100.0,G1,Winmart
MENU0114,Bánh flan truyền thống 100g,13000.0,HOP,Winmart
MENU0114,Khô gà cay Chà Bông Việt gói 100g,51000.0,G1,Winmart
MENU0114,Khô gà lá chanh Chà Bông Việt gói 100g,51000.0,G1,Winmart
MENU0114,Chà bông thịt heo CBV 100g,82000.0,G1,Winmart
MENU01149,Dầu ăn hảo hạng Cái Lân chai 1L,43700.0,CHA,Winmart
MENU01149,Dầu mè Ottogi chai 110ml,88500.0,CHA,Winmart
MENU01149,Dầu hào Maggi chai 820g,55000.0,CHA,Winmart
MENU01149,Dầu hào Maggi chai 530g,40400.0,CHA,Winmart
MENU01149,Dầu hào Maggi chai 350g,28900.0,CHA,Winmart
MENU01149,Dầu ô liu Extra Virgin Latino Bella chai 250ml,162900.0,CHA,Winmart
MENU01149,Dầu đậu nành Simply chai 1 lít,69100.0,CHA,Winmart
MENU01149,Dầu đậu nành Simply chai 2L,138100.0,CHA,Winmart
MENU01149,Dầu đậu nành can  Simply chai 5L ,339300.0,CHA,Winmart
MENU01149,Dầu ăn cao cấp Meizan Gold chai 5L,270900.0,CHA,Winmart
MENU01149,Dầu thực vật cao cấp Meizan chai 2L,97700.0,CHA,Winmart
MENU01149,Dầu ăn cao cấp Meizan Gold chai 1 lít,51000.0,CHA,Winmart
MENU01149,Dầu hạt cải Simply chai 1 lít,69000.0,CHA,Winmart
MENU01149,Dầu hướng dương chai  Simply chai 1L,84900.0,CHA,Winmart
MENU01149,Dầu đậu nành Meizan chai 1L,55800.0,CHA,Winmart
MENU01149,Dầu đậu nành Meizan can 5L,316300.0,CHA,Winmart
MENU01149,Dầu đậu nành Meizan chai 2L,128900.0,CHA,Winmart
MENU01149,Dầu thực vật Cái Lân tinh luyện can 5L,225600.0,CAN,Winmart
MENU01149,Dầu nành Tường An can 5L,344200.0,CHA,Winmart
MENU01149,Dầu đậu nành Tường An chai 2L,140400.0,CHA,Winmart
MENU01149,Dầu ôliu Olivoila Extra Virgin chai750ml,308700.0,CHA,Winmart
MENU01149,Dầu nành Tường An chai 1L,70200.0,CHA,Winmart
MENU01149,Dầu mè thơm hảo hạng Meizan chai 250ml,57400.0,CHA,Winmart
